kind,task,machine_selectable,process_time,power
3,1,"(6, 0, 7, 2, 3, 4, 5, 1)","(11, 18, 7, 12, 5, 10, 3, 20)","(156, 24, 184, 168, 102, 127, 189, 121)"
3,2,"(8, 7, 5, 3, 2)","(11, 13, 2, 4, 17)","(166, 159, 82, 149, 40)"
3,3,"(9, 6, 3, 5, 0, 8, 2, 4)","(3, 1, 14, 9, 12, 8, 19, 2)","(18, 181, 48, 126, 107, 51, 97, 53)"
3,4,"(0, 7, 4)","(3, 2, 4)","(23, 45, 91)"
3,5,"(1, 8, 0, 9, 4, 7, 6)","(12, 2, 14, 1, 17, 3, 16)","(91, 146, 134, 49, 39, 160, 167)"
4,0,"(0,)","(15,)","(188,)"
4,1,"(6, 5, 2)","(14, 12, 13)","(181, 37, 55)"
4,2,"(2, 4, 8, 5, 1, 9, 7)","(14, 1, 6, 6, 9, 13, 10)","(13, 137, 167, 82, 113, 159, 114)"
4,3,"(1, 7)","(15, 20)","(170, 10)"
4,4,"(2, 4, 7)","(14, 15, 17)","(100, 62, 95)"
4,5,"(4, 0, 2, 6, 8, 3, 7, 9)","(3, 9, 14, 9, 1, 8, 19, 12)","(57, 69, 84, 67, 172, 182, 46, 157)"
4,6,"(8,)","(19,)","(42,)"
4,7,"(3, 9, 4, 5, 0, 8, 2)","(5, 18, 1, 4, 3, 1, 19)","(135, 73, 158, 126, 159, 40, 92)"
4,8,"(2, 4, 7, 6, 9, 5)","(19, 4, 1, 9, 20, 13)","(127, 147, 26, 69, 81, 31)"
5,0,"(3,)","(20,)","(108,)"
5,1,"(7, 1, 3, 8, 6, 0, 5)","(11, 16, 9, 20, 1, 5, 17)","(16, 145, 105, 93, 135, 42, 105)"
5,2,"(0, 2, 6, 1, 5, 9)","(11, 6, 7, 19, 12, 20)","(76, 117, 60, 103, 67, 151)"
5,3,"(1, 4)","(5, 12)","(124, 78)"
5,4,"(1, 0, 5, 8, 4, 2)","(17, 10, 5, 10, 6, 16)","(118, 114, 123, 36, 16, 63)"
5,5,"(9, 6, 8, 5, 3, 2, 7)","(5, 11, 8, 18, 17, 19, 15)","(76, 110, 153, 92, 87, 61, 161)"
5,6,"(6, 2, 7, 4, 1, 3, 9)","(10, 14, 12, 1, 15, 15, 2)","(139, 178, 60, 53, 151, 171, 87)"
5,7,"(7, 1, 0, 6, 9, 8)","(11, 7, 19, 13, 7, 12)","(192, 30, 123, 142, 91, 28)"
5,8,"(4, 5, 0, 9, 3)","(8, 6, 11, 19, 3)","(128, 77, 29, 60, 38)"
5,9,"(7, 8, 5)","(16, 15, 7)","(129, 80, 69)"
6,0,"(9, 6, 8, 0)","(15, 15, 5, 13)","(157, 71, 99, 142)"
6,1,"(0, 6, 8)","(7, 8, 7)","(43, 12, 16)"
6,2,"(8, 5, 6, 9, 4, 2, 0)","(14, 14, 14, 3, 10, 15, 6)","(66, 181, 181, 95, 134, 22, 98)"
6,3,"(6,)","(3,)","(60,)"
6,4,"(0, 3, 2, 4, 1)","(5, 17, 16, 11, 5)","(125, 42, 30, 180, 79)"
6,5,"(0, 3, 2, 7)","(11, 5, 9, 13)","(52, 19, 137, 79)"
7,0,"(6, 4, 7, 3, 5, 2, 1, 9, 8, 0)","(7, 17, 17, 14, 18, 19, 1, 3, 2, 3)","(162, 79, 179, 194, 104, 117, 183, 36, 64, 119)"
7,1,"(4, 6, 9, 2, 7)","(16, 8, 12, 16, 1)","(81, 165, 117, 111, 190)"
7,2,"(0, 7, 6, 9, 2, 3, 5, 8, 4, 1)","(10, 16, 15, 16, 4, 16, 17, 11, 8, 14)","(122, 196, 148, 67, 160, 30, 84, 139, 183, 41)"
7,3,"(1, 4)","(15, 13)","(36, 91)"
7,4,"(1, 2, 5, 0, 6, 8, 3, 4, 7)","(5, 12, 19, 13, 6, 2, 6, 12, 4)","(117, 10, 200, 30, 142, 181, 60, 127, 185)"
8,0,"(3, 2, 1, 0, 4, 5, 7)","(5, 14, 8, 17, 16, 18, 4)","(20, 90, 198, 102, 56, 137, 129)"
8,1,"(9, 8, 0, 5, 6, 2, 4, 3, 1, 7)","(2, 20, 8, 11, 8, 5, 1, 8, 8, 6)","(120, 196, 48, 16, 30, 116, 177, 74, 192, 55)"
8,2,"(9,)","(4,)","(35,)"
8,3,"(2, 3, 4, 7, 0, 9)","(4, 3, 6, 15, 19, 19)","(182, 190, 84, 138, 62, 185)"
8,4,"(8, 9)","(6, 11)","(118, 58)"
8,5,"(8, 1, 0, 4)","(19, 16, 1, 13)","(128, 32, 97, 164)"
9,0,"(4,)","(16,)","(121,)"
9,1,"(4, 2, 6, 1, 9, 5)","(3, 12, 19, 2, 16, 18)","(175, 127, 97, 103, 35, 153)"
9,2,"(4, 8, 0)","(12, 16, 2)","(168, 100, 131)"
9,3,"(8, 5, 1, 7, 3, 0, 6, 9, 2, 4)","(12, 5, 5, 14, 15, 18, 1, 7, 11, 3)","(116, 95, 142, 68, 126, 172, 141, 47, 74, 51)"
9,4,"(1, 0, 8, 7, 2, 4, 9)","(15, 19, 16, 9, 14, 11, 1)","(114, 190, 37, 64, 76, 91, 200)"
9,5,"(6, 3, 8)","(17, 13, 7)","(193, 171, 115)"
9,6,"(4, 1, 8, 5, 7, 6, 9, 2)","(1, 6, 3, 7, 5, 20, 16, 4)","(15, 35, 185, 130, 158, 173, 47, 147)"
10,0,"(7, 2, 4, 3, 8, 0, 1)","(4, 10, 7, 18, 12, 3, 2)","(75, 64, 80, 55, 177, 34, 85)"
10,1,"(7, 1, 2, 3, 8, 4, 5, 0, 6, 9)","(11, 20, 9, 6, 3, 14, 11, 13, 6, 8)","(199, 33, 10, 86, 173, 137, 86, 35, 183, 71)"
10,2,"(3, 2, 7, 4, 1, 6, 0, 5, 9)","(10, 7, 5, 18, 17, 13, 5, 17, 11)","(147, 75, 33, 127, 81, 145, 173, 193, 38)"
10,3,"(9, 3, 4, 6, 7, 2)","(8, 2, 1, 18, 3, 10)","(77, 125, 143, 32, 21, 198)"
10,4,"(9, 7, 8, 2, 4, 3, 1, 5, 0, 6)","(6, 20, 16, 9, 18, 5, 8, 1, 13, 2)","(96, 190, 56, 93, 116, 145, 51, 51, 39, 185)"
