kind,task,machine_selectable,process_time,power
7,6,"(5, 1, 6, 9, 7, 0, 2)","(7, 4, 7, 19, 17, 12, 11)","(91, 11, 19, 27, 166, 75, 64)"
8,0,"(4, 6, 0, 1, 2, 5, 7, 8, 9)","(1, 9, 13, 10, 4, 3, 1, 17, 17)","(143, 84, 87, 89, 146, 65, 165, 120, 180)"
8,1,"(9, 0, 8)","(16, 15, 11)","(42, 189, 67)"
8,2,"(5, 9)","(11, 18)","(157, 85)"
8,3,"(6, 1, 2, 4, 3, 8, 7, 0, 9, 5)","(17, 12, 2, 6, 16, 18, 1, 5, 5, 17)","(193, 71, 68, 97, 147, 193, 43, 29, 97, 152)"
8,4,"(2, 6, 3, 5)","(4, 12, 18, 9)","(162, 61, 13, 28)"
8,5,"(8, 2, 4, 9, 0)","(17, 8, 1, 16, 18)","(152, 173, 178, 143, 46)"
8,6,"(6, 0, 4, 8, 3, 9)","(14, 19, 13, 17, 10, 10)","(187, 106, 14, 104, 18, 38)"
8,7,"(7,)","(16,)","(123,)"
8,8,"(2, 7, 3, 1, 6, 5)","(12, 2, 10, 4, 18, 13)","(83, 186, 23, 123, 14, 132)"
8,9,"(7,)","(6,)","(50,)"
9,0,"(6, 4, 0, 2, 7, 5, 3)","(8, 16, 19, 19, 1, 16, 9)","(60, 131, 77, 172, 134, 178, 74)"
9,1,"(1, 9, 5, 0, 2, 7)","(20, 12, 19, 11, 20, 7)","(88, 17, 24, 43, 43, 47)"
9,2,"(7, 1, 2, 0, 6, 3, 9)","(7, 9, 12, 9, 5, 14, 20)","(153, 127, 120, 129, 166, 163, 107)"
9,3,"(2, 5, 4, 1, 6, 9)","(3, 15, 5, 12, 7, 18)","(15, 143, 93, 19, 74, 185)"
9,4,"(7, 1, 0, 4)","(4, 9, 9, 3)","(43, 149, 115, 133)"
9,5,"(4, 3)","(4, 2)","(125, 111)"
9,6,"(5, 8, 3, 4, 9, 6, 0, 1)","(7, 6, 15, 12, 9, 16, 10, 18)","(29, 178, 32, 144, 174, 111, 26, 164)"
9,7,"(5, 1, 3, 8, 9, 2, 0, 7)","(6, 5, 20, 19, 2, 11, 19, 6)","(70, 171, 60, 115, 71, 138, 161, 92)"
9,8,"(7, 8, 5, 1, 6, 9, 4, 2, 3, 0)","(20, 13, 3, 8, 19, 11, 18, 11, 3, 19)","(32, 118, 165, 153, 158, 38, 145, 140, 52, 157)"
9,9,"(2, 3, 0)","(6, 13, 18)","(134, 22, 140)"
10,0,"(9, 6, 4, 1, 8, 2, 7, 0)","(18, 6, 7, 15, 13, 2, 17, 3)","(65, 50, 152, 85, 153, 161, 103, 147)"
10,1,"(6, 4, 5)","(9, 14, 5)","(69, 34, 75)"
10,2,"(3, 6, 0, 8, 1, 4)","(15, 20, 11, 4, 17, 16)","(116, 148, 31, 170, 123, 147)"
10,3,"(7, 4, 9, 3, 6, 2)","(19, 7, 7, 12, 14, 3)","(36, 19, 159, 120, 61, 106)"
10,4,"(7, 1, 3, 2, 6, 9, 5, 4, 8, 0)","(15, 13, 5, 4, 16, 3, 6, 18, 3, 5)","(164, 98, 59, 46, 27, 36, 104, 158, 46, 172)"
10,5,"(4, 5, 8, 9, 2, 7, 6)","(2, 14, 20, 8, 1, 2, 16)","(144, 141, 134, 99, 196, 117, 52)"
10,6,"(8, 9, 3)","(14, 15, 4)","(126, 22, 170)"
11,0,"(0, 4, 2, 9, 3, 6, 8)","(2, 19, 11, 19, 20, 18, 19)","(192, 75, 188, 134, 135, 145, 77)"
11,1,"(1, 7, 3, 4, 6, 0, 2, 8, 9)","(4, 20, 15, 9, 7, 19, 13, 9, 15)","(30, 132, 107, 29, 136, 55, 169, 173, 56)"
11,2,"(5, 4)","(14, 17)","(151, 188)"
11,3,"(8, 2)","(8, 9)","(71, 180)"
11,4,"(3, 5, 4, 6)","(11, 2, 13, 20)","(86, 42, 48, 106)"
11,5,"(4, 7)","(11, 12)","(62, 139)"
11,6,"(3, 1, 4, 8, 6, 0)","(6, 13, 7, 13, 7, 13)","(152, 173, 160, 47, 55, 117)"
11,7,"(1, 0)","(18, 13)","(17, 175)"
11,8,"(6, 0, 9, 7, 5, 1, 3, 2)","(15, 10, 13, 1, 11, 19, 13, 20)","(178, 179, 153, 163, 70, 44, 177, 38)"
11,9,"(5, 1, 6, 8)","(19, 11, 17, 3)","(64, 52, 169, 178)"
12,0,"(6, 8, 4, 3)","(15, 18, 19, 20)","(148, 163, 164, 27)"
12,1,"(7, 8, 4, 6, 3, 0)","(12, 11, 20, 19, 14, 8)","(185, 149, 22, 57, 59, 96)"
12,2,"(9, 1, 3)","(6, 19, 8)","(44, 57, 23)"
12,3,"(9, 8, 2, 5, 3, 1, 0)","(18, 10, 10, 7, 6, 7, 2)","(79, 140, 61, 101, 163, 29, 105)"
12,4,"(2, 9)","(3, 16)","(102, 68)"
12,5,"(1, 8, 4, 7, 9, 2, 5, 0, 3, 6)","(8, 12, 7, 11, 8, 14, 19, 20, 2, 6)","(12, 130, 145, 143, 82, 69, 43, 105, 175, 122)"
12,6,"(4, 8, 0, 7, 6, 2, 5)","(20, 11, 13, 20, 8, 9, 16)","(42, 11, 153, 74, 35, 84, 91)"
12,7,"(1, 2, 4, 0, 8, 7)","(18, 13, 18, 8, 13, 8)","(164, 67, 167, 162, 15, 36)"
12,8,"(6, 9, 7, 0)","(8, 2, 10, 4)","(29, 53, 100, 11)"
