kind,task,machine_selectable,process_time,power
8,2,"(7, 1, 9, 6, 4, 3, 2, 0, 8, 5)","(19, 17, 3, 14, 17, 17, 1, 4, 2, 19)","(68, 94, 64, 14, 161, 35, 22, 163, 54, 84)"
8,3,"(0,)","(15,)","(175,)"
8,4,"(5, 9, 0, 6, 8, 1, 7)","(15, 2, 15, 18, 3, 14, 16)","(114, 152, 118, 174, 186, 133, 166)"
8,5,"(0, 7, 8, 2, 9)","(12, 19, 12, 14, 16)","(74, 11, 32, 190, 173)"
8,6,"(0, 3, 9, 5, 1, 8, 6)","(14, 4, 10, 14, 3, 13, 15)","(178, 175, 176, 187, 164, 42, 197)"
8,7,"(0, 6, 9, 5, 7, 3, 1, 2, 4)","(20, 7, 17, 7, 16, 19, 7, 8, 10)","(172, 117, 173, 31, 85, 49, 53, 193, 13)"
9,0,"(1, 7, 6, 8, 4, 0, 5, 3, 9)","(6, 9, 9, 12, 20, 3, 2, 3, 3)","(182, 64, 158, 200, 147, 81, 83, 154, 102)"
9,1,"(8, 7, 2, 9)","(20, 4, 13, 10)","(139, 41, 27, 101)"
9,2,"(4,)","(7,)","(54,)"
9,3,"(0, 1, 6, 3, 5, 7)","(6, 3, 18, 5, 15, 9)","(135, 128, 173, 21, 61, 19)"
9,4,"(3, 0)","(20, 1)","(89, 143)"
9,5,"(2, 5, 4)","(10, 17, 19)","(173, 46, 21)"
10,0,"(7, 8, 4, 0)","(14, 11, 7, 15)","(198, 125, 103, 90)"
10,1,"(3, 4, 2, 8, 1, 6, 7, 5)","(10, 7, 5, 20, 4, 10, 18, 18)","(72, 49, 163, 42, 125, 35, 163, 118)"
10,2,"(9, 2)","(18, 1)","(37, 163)"
10,3,"(7, 1, 2, 0, 5, 3, 4, 6, 9)","(17, 9, 12, 10, 13, 12, 8, 11, 7)","(181, 114, 82, 87, 16, 141, 28, 14, 155)"
10,4,"(7, 4, 5, 1, 0, 6, 8, 2, 3)","(15, 4, 9, 2, 13, 1, 13, 14, 5)","(122, 149, 44, 136, 83, 62, 187, 43, 178)"
10,5,"(9, 7, 5, 2, 6, 3, 8, 4)","(16, 19, 5, 9, 18, 1, 17, 7)","(24, 109, 45, 181, 169, 14, 80, 78)"
11,0,"(5,)","(15,)","(40,)"
11,1,"(5, 6)","(7, 11)","(173, 185)"
11,2,"(3,)","(8,)","(45,)"
11,3,"(9, 0, 2)","(15, 16, 16)","(22, 125, 49)"
11,4,"(0, 9, 4)","(1, 17, 16)","(165, 161, 199)"
11,5,"(8, 1, 7, 2, 6)","(17, 1, 1, 8, 20)","(57, 118, 182, 48, 10)"
11,6,"(3, 1, 8, 4, 7, 5, 9, 6, 0)","(9, 7, 19, 12, 3, 19, 2, 13, 12)","(120, 183, 143, 138, 19, 33, 162, 193, 29)"
11,7,"(5, 7, 3)","(19, 2, 3)","(141, 81, 98)"
11,8,"(8, 4)","(2, 5)","(37, 155)"
11,9,"(5, 6, 0)","(3, 1, 2)","(139, 29, 70)"
