kind,task,machine_selectable,process_time,power
6,3,"(7, 2, 1, 16, 18, 9, 0, 5, 12, 8, 10, 3, 11, 17)","(14, 14, 8, 12, 17, 12, 19, 2, 1, 1, 8, 1, 16, 20)","(94, 150, 82, 109, 10, 25, 174, 197, 175, 199, 166, 179, 194, 68)"
6,4,"(16, 4, 8, 1, 11, 17, 12, 5, 9, 13)","(1, 13, 3, 14, 9, 13, 9, 2, 19, 10)","(177, 53, 156, 133, 16, 62, 43, 16, 69, 185)"
6,5,"(15, 0, 11, 3, 19, 7)","(19, 1, 16, 2, 10, 8)","(94, 56, 128, 77, 140, 147)"
6,6,"(3, 13, 16, 8)","(12, 13, 8, 1)","(134, 183, 76, 30)"
7,0,"(10, 14, 1)","(3, 9, 5)","(54, 121, 162)"
7,1,"(4, 15, 11, 5, 13, 8, 2, 7)","(19, 16, 15, 2, 16, 6, 11, 20)","(119, 30, 145, 122, 193, 46, 162, 49)"
7,2,"(10, 14, 3, 19, 7, 15, 0, 4, 18, 1, 2, 12, 11, 13, 17, 8, 9, 16, 5, 6)","(16, 4, 11, 10, 13, 7, 3, 9, 17, 2, 15, 10, 17, 9, 10, 18, 1, 13, 5, 15)","(143, 54, 111, 43, 124, 182, 63, 60, 190, 68, 139, 141, 121, 134, 141, 50, 191, 200, 139, 20)"
7,3,"(6, 3, 13, 7, 11, 2, 19, 14, 8, 17, 4, 5, 1, 0, 9, 15, 16, 18)","(8, 11, 11, 18, 18, 7, 13, 9, 13, 15, 16, 18, 5, 15, 9, 8, 8, 14)","(184, 193, 62, 150, 72, 101, 162, 91, 132, 170, 188, 105, 142, 73, 163, 134, 199, 159)"
7,4,"(9, 16, 11, 15, 7, 10, 12, 3, 19, 18, 6)","(2, 8, 10, 16, 4, 18, 13, 18, 17, 4, 17)","(153, 127, 186, 49, 111, 109, 26, 182, 134, 163, 127)"
7,5,"(18, 15, 3, 17, 14, 5, 16, 8, 6, 13, 12, 11)","(1, 7, 5, 20, 2, 3, 8, 18, 16, 7, 9, 20)","(76, 165, 139, 97, 180, 152, 39, 15, 196, 149, 23, 87)"
7,6,"(4, 3, 0, 17, 5, 6, 16, 19, 8, 15, 12, 7, 18, 1)","(7, 16, 4, 19, 4, 20, 1, 20, 17, 1, 7, 4, 10, 15)","(190, 195, 23, 157, 90, 45, 124, 53, 101, 130, 183, 79, 113, 12)"
7,7,"(16, 3, 7, 4, 15, 11, 8, 9, 14, 12)","(15, 1, 15, 7, 10, 16, 13, 11, 9, 13)","(36, 76, 157, 32, 84, 110, 53, 192, 53, 55)"
7,8,"(7, 0, 2, 8, 15, 9, 11, 13, 5, 10, 18, 1, 3, 17)","(20, 6, 1, 8, 11, 20, 16, 16, 17, 6, 3, 3, 18, 8)","(144, 168, 141, 120, 158, 187, 18, 157, 175, 150, 83, 10, 59, 66)"
8,0,"(8, 6, 19, 5, 10, 3, 0, 1, 2, 9, 7, 15, 11, 18, 13, 4, 16, 12, 14)","(17, 11, 12, 5, 6, 16, 18, 16, 1, 7, 15, 12, 2, 1, 18, 1, 2, 2, 16)","(167, 145, 118, 68, 46, 53, 175, 21, 65, 44, 167, 98, 151, 89, 63, 53, 82, 84, 190)"
8,1,"(14, 5, 4)","(10, 5, 6)","(170, 34, 123)"
8,2,"(13, 15, 6, 9, 10, 1, 11, 5, 8, 16, 18, 19)","(12, 20, 4, 4, 18, 16, 6, 11, 7, 2, 11, 7)","(36, 68, 53, 67, 108, 175, 101, 54, 14, 153, 139, 197)"
8,3,"(5, 14, 16, 1, 2, 19)","(15, 15, 16, 16, 13, 2)","(124, 45, 91, 10, 11, 161)"
8,4,"(4, 12, 0, 18, 2, 8, 6)","(20, 1, 13, 3, 8, 20, 14)","(33, 161, 59, 91, 110, 65, 133)"
8,5,"(2, 4, 3, 15, 19, 6, 13, 5, 14, 9, 1)","(10, 8, 8, 8, 20, 15, 16, 11, 12, 3, 19)","(120, 197, 18, 46, 52, 186, 143, 154, 51, 49, 79)"
8,6,"(11, 9, 12, 15, 18, 13, 3, 8, 0, 17)","(17, 5, 14, 11, 3, 16, 4, 13, 6, 7)","(170, 140, 22, 39, 112, 109, 144, 153, 35, 86)"
8,7,"(19,)","(4,)","(193,)"
9,0,"(2, 19, 18, 13, 1, 14, 7, 3, 10, 5, 17, 12, 15, 6, 0, 16, 9)","(18, 19, 5, 3, 19, 9, 1, 17, 17, 10, 18, 20, 17, 5, 20, 18, 1)","(148, 149, 85, 118, 66, 163, 89, 119, 122, 28, 156, 155, 94, 39, 64, 154, 72)"
9,1,"(6, 11, 9, 18, 3, 4, 7, 8, 15, 2, 13, 17, 12, 0, 10, 5)","(17, 10, 16, 16, 14, 11, 15, 3, 16, 18, 3, 5, 11, 20, 2, 4)","(81, 112, 192, 28, 160, 112, 105, 114, 168, 68, 50, 15, 82, 68, 62, 142)"
9,2,"(16, 4, 18, 8, 5)","(3, 6, 20, 8, 10)","(17, 13, 35, 108, 111)"
9,3,"(17, 10, 19, 1, 16, 5, 13, 15)","(12, 11, 11, 18, 12, 18, 2, 4)","(58, 139, 171, 196, 37, 154, 76, 10)"
9,4,"(10, 13, 5, 1, 11, 17, 15, 16, 0, 3, 6, 19, 7)","(18, 17, 11, 18, 11, 9, 5, 9, 12, 14, 11, 9, 10)","(94, 53, 14, 119, 125, 136, 87, 171, 143, 106, 182, 104, 143)"
9,5,"(16, 12, 3)","(3, 14, 16)","(161, 119, 120)"
9,6,"(7, 14, 8, 18, 0, 5, 2)","(20, 7, 16, 6, 15, 1, 1)","(32, 70, 81, 199, 51, 180, 109)"
9,7,"(15, 13, 0, 10, 17, 7, 3, 5, 9, 14, 16, 11, 8, 18, 1, 6)","(5, 19, 4, 16, 19, 17, 1, 19, 19, 8, 19, 13, 19, 12, 10, 16)","(186, 38, 156, 197, 138, 60, 90, 179, 62, 67, 73, 66, 30, 91, 16, 10)"
9,8,"(13, 18, 1)","(13, 8, 2)","(98, 30, 152)"
10,0,"(6, 19, 1, 10, 15, 0)","(5, 17, 5, 2, 17, 5)","(99, 109, 78, 93, 88, 86)"
10,1,"(4,)","(1,)","(84,)"
10,2,"(8, 11, 2, 12, 16, 7)","(16, 13, 3, 5, 6, 8)","(18, 89, 16, 64, 99, 122)"
10,3,"(4, 1, 3, 8, 14, 0, 7, 6, 5)","(15, 13, 4, 15, 12, 2, 20, 20, 1)","(150, 146, 151, 31, 163, 157, 24, 65, 136)"
10,4,"(3, 12)","(18, 14)","(46, 111)"
10,5,"(11, 2, 9, 19, 18, 10)","(1, 19, 4, 7, 15, 3)","(173, 106, 25, 104, 133, 113)"
11,0,"(3, 10, 4, 5, 1, 2, 6, 13, 16, 14, 0, 17, 18)","(16, 9, 16, 4, 3, 6, 14, 13, 1, 7, 18, 8, 2)","(21, 199, 20, 68, 147, 43, 74, 182, 154, 53, 110, 169, 116)"
11,1,"(1, 5, 13, 9, 0, 6, 4, 15, 2, 18, 11)","(4, 19, 10, 1, 2, 11, 8, 4, 18, 12, 6)","(162, 83, 153, 54, 32, 56, 161, 46, 120, 144, 47)"
11,2,"(17,)","(13,)","(62,)"
11,3,"(7, 2, 6, 16, 12, 13, 10, 9, 5)","(20, 17, 14, 5, 13, 17, 6, 4, 18)","(108, 111, 96, 169, 80, 45, 170, 71, 182)"
11,4,"(14, 8, 16, 2, 4, 7, 0, 1, 19, 12, 3, 17, 6, 9, 11, 18, 15, 13)","(1, 19, 14, 13, 15, 19, 8, 16, 15, 3, 17, 8, 13, 19, 14, 11, 6, 17)","(121, 40, 35, 161, 43, 93, 75, 85, 150, 32, 46, 154, 113, 173, 84, 193, 195, 18)"
12,0,"(9, 3, 12, 10, 8, 0)","(11, 16, 1, 11, 13, 1)","(142, 94, 19, 57, 162, 83)"
12,1,"(17, 0, 10, 15, 1, 9, 14, 3, 7, 4)","(9, 10, 17, 15, 17, 10, 3, 12, 19, 4)","(10, 167, 198, 152, 102, 102, 106, 131, 66, 45)"
12,2,"(0, 18, 1, 15)","(16, 2, 17, 2)","(193, 157, 60, 73)"
12,3,"(12, 1, 10, 14, 5, 17, 11, 9, 7, 0, 18, 15, 6, 13, 16, 4, 8, 2)","(6, 14, 4, 17, 12, 6, 2, 18, 1, 9, 20, 9, 15, 18, 2, 8, 7, 3)","(63, 17, 187, 151, 137, 192, 92, 96, 152, 51, 59, 79, 132, 150, 94, 96, 138, 22)"
12,4,"(7, 18, 9, 13, 11, 17, 1, 14, 2, 8, 3, 19, 10, 16, 0)","(15, 11, 4, 16, 8, 8, 9, 11, 9, 1, 12, 18, 18, 14, 9)","(124, 153, 141, 92, 196, 178, 151, 108, 179, 156, 53, 85, 92, 143, 193)"
12,5,"(5, 1, 15, 13, 16, 11, 9, 10, 4, 2, 18, 17, 3, 19, 12, 6, 7, 14)","(1, 3, 13, 1, 20, 16, 3, 20, 15, 18, 20, 13, 2, 6, 12, 17, 14, 14)","(197, 34, 150, 18, 51, 169, 48, 95, 48, 196, 115, 50, 83, 194, 159, 135, 49, 92)"
13,0,"(19, 0, 8, 1, 11, 15, 17, 18, 10, 13, 4, 12, 7, 2, 9, 3)","(12, 12, 18, 14, 6, 12, 6, 4, 4, 8, 14, 19, 14, 14, 1, 19)","(11, 27, 198, 195, 93, 103, 149, 33, 186, 142, 139, 151, 123, 159, 84, 54)"
13,1,"(5, 0, 7, 11, 9, 10, 13, 18, 3, 1, 8)","(19, 4, 10, 16, 4, 4, 14, 20, 4, 11, 9)","(151, 194, 155, 48, 94, 129, 160, 86, 58, 190, 54)"
13,2,"(18, 15, 5, 11, 10, 19, 8, 1, 6)","(5, 18, 8, 16, 11, 7, 2, 17, 13)","(139, 191, 138, 120, 115, 176, 150, 172, 81)"
13,3,"(6, 2, 13, 4, 11, 12, 1)","(4, 8, 1, 1, 13, 4, 16)","(53, 78, 15, 21, 113, 34, 87)"
13,4,"(12, 13, 17, 19, 18, 2, 4, 10, 1, 15, 0, 11, 8)","(9, 20, 4, 13, 20, 7, 12, 14, 20, 15, 18, 15, 4)","(112, 127, 31, 200, 15, 108, 11, 67, 78, 43, 80, 115, 129)"
13,5,"(4, 0, 7, 16, 15, 3)","(7, 17, 20, 2, 4, 4)","(18, 152, 158, 60, 190, 84)"
13,6,"(5, 3, 12, 15, 4, 13, 1, 0, 6, 9, 10, 19, 18, 17)","(12, 18, 8, 3, 18, 3, 6, 16, 13, 12, 3, 1, 16, 7)","(68, 11, 103, 151, 99, 28, 49, 147, 90, 195, 121, 151, 71, 133)"
13,7,"(11, 17, 9, 16, 3, 15, 0, 10, 2, 5, 7, 4, 6, 14)","(20, 19, 18, 8, 13, 13, 19, 20, 13, 19, 13, 16, 7, 4)","(39, 165, 57, 144, 192, 32, 163, 136, 81, 32, 199, 166, 151, 162)"
13,8,"(19, 10, 3, 1, 14, 0, 2, 12, 16)","(7, 17, 19, 8, 15, 4, 18, 4, 6)","(159, 199, 126, 142, 178, 149, 151, 182, 148)"
14,0,"(16, 6, 4, 17, 10, 8, 7)","(7, 18, 16, 1, 11, 5, 17)","(34, 121, 15, 136, 131, 146, 49)"
14,1,"(11, 1, 2, 14, 13, 16, 9, 3, 0)","(8, 8, 4, 6, 19, 1, 17, 15, 16)","(181, 85, 138, 178, 150, 170, 55, 71, 198)"
14,2,"(5, 19, 13, 2, 17, 4, 15, 7, 3, 6, 12, 0, 1, 18, 14, 11, 8, 9)","(12, 14, 16, 4, 15, 8, 15, 8, 4, 10, 9, 15, 12, 9, 7, 8, 2, 13)","(119, 77, 46, 137, 130, 130, 174, 110, 32, 55, 80, 67, 99, 56, 20, 130, 63, 112)"
14,3,"(13, 11, 16, 17, 6, 4, 19, 3, 14, 0, 1, 5, 18, 15, 7, 12, 2)","(10, 20, 1, 15, 6, 14, 14, 6, 11, 1, 9, 14, 8, 5, 5, 17, 5)","(58, 152, 184, 17, 145, 43, 141, 105, 23, 62, 17, 171, 131, 170, 50, 196, 182)"
14,4,"(5, 16, 0, 2, 19, 11, 17, 12, 6, 10, 13, 9, 18, 8, 7, 14, 4, 15, 3)","(10, 5, 17, 16, 16, 14, 10, 18, 14, 1, 2, 1, 9, 12, 1, 17, 11, 2, 16)","(98, 23, 64, 66, 173, 48, 37, 115, 123, 135, 109, 137, 21, 165, 177, 185, 141, 85, 194)"
14,5,"(10, 11, 1, 15, 5, 17, 8, 4, 12, 2, 7, 18, 9, 13, 16, 14)","(12, 16, 8, 20, 12, 15, 7, 2, 17, 1, 18, 1, 18, 7, 16, 14)","(16, 107, 68, 66, 108, 45, 98, 16, 109, 65, 20, 96, 162, 139, 94, 188)"
