kind,task,machine_selectable,process_time,power
1,3,"(12, 14, 0, 8, 18)","(14, 6, 20, 5, 20)","(77, 128, 13, 36, 129)"
1,4,"(1, 13, 16, 18, 15, 9, 19, 5, 7, 14, 4)","(14, 13, 9, 1, 17, 15, 10, 5, 19, 2, 17)","(63, 72, 186, 107, 15, 54, 97, 116, 39, 11, 117)"
1,5,"(4, 15, 18, 19, 9, 10, 12, 1)","(10, 16, 9, 6, 1, 14, 16, 3)","(141, 163, 154, 45, 163, 56, 92, 78)"
1,6,"(13, 7)","(20, 17)","(197, 75)"
1,7,"(2, 19)","(11, 11)","(97, 34)"
1,8,"(9, 1, 7, 10, 16, 5, 11, 17)","(11, 8, 1, 2, 5, 8, 14, 7)","(56, 114, 84, 35, 146, 10, 83, 191)"
2,0,"(16, 13, 9, 12, 14, 10, 11, 7, 15, 3, 2)","(12, 3, 4, 20, 7, 3, 10, 7, 10, 8, 6)","(23, 22, 45, 132, 169, 58, 135, 154, 171, 33, 190)"
2,1,"(11, 1, 15, 16, 13, 4, 0, 3, 8, 18)","(5, 18, 7, 20, 11, 15, 8, 4, 1, 6)","(99, 167, 101, 125, 11, 74, 106, 104, 109, 99)"
2,2,"(0, 7, 3, 8, 19, 18)","(4, 3, 4, 7, 17, 10)","(186, 47, 82, 129, 92, 132)"
2,3,"(1, 7, 11, 3, 19, 16, 12, 6)","(18, 20, 19, 12, 15, 1, 7, 14)","(121, 131, 93, 114, 122, 52, 17, 103)"
2,4,"(18, 4, 11, 7, 5)","(2, 11, 6, 7, 3)","(176, 61, 100, 151, 125)"
2,5,"(3, 0, 16, 19, 6, 2, 9, 14, 15, 7, 17, 13, 11, 12, 8, 18, 1, 5)","(20, 5, 5, 15, 15, 14, 3, 17, 20, 8, 13, 13, 6, 1, 17, 5, 7, 9)","(61, 28, 187, 82, 187, 155, 154, 19, 116, 10, 131, 17, 119, 81, 134, 169, 61, 77)"
2,6,"(13, 2, 18, 4, 11, 16, 5, 9, 3, 14, 15, 8, 10, 0, 19)","(10, 1, 8, 12, 10, 5, 9, 17, 10, 17, 3, 12, 1, 19, 14)","(192, 136, 81, 29, 142, 139, 174, 119, 169, 187, 78, 40, 197, 66, 121)"
2,7,"(8, 2, 6, 10, 16, 19, 12, 3, 18, 15, 9, 7, 11, 13, 5, 0)","(12, 19, 14, 8, 7, 14, 17, 5, 11, 13, 9, 4, 10, 11, 14, 18)","(119, 183, 195, 11, 111, 153, 29, 133, 122, 148, 196, 149, 98, 199, 137, 123)"
2,8,"(17, 3, 13)","(18, 9, 10)","(157, 142, 198)"
3,0,"(9, 17)","(14, 18)","(154, 49)"
3,1,"(13, 8, 19, 18, 3, 0, 16, 11, 17, 9, 12, 14, 10, 2, 15)","(1, 5, 7, 15, 11, 7, 8, 7, 11, 20, 10, 20, 17, 6, 8)","(144, 109, 143, 34, 131, 149, 174, 133, 66, 31, 22, 155, 131, 78, 105)"
3,2,"(1, 13, 4, 3, 7, 16, 17, 2, 11, 14, 10, 5, 19, 15, 6, 8)","(15, 6, 5, 16, 2, 3, 14, 9, 6, 9, 19, 15, 11, 2, 2, 15)","(158, 101, 189, 151, 16, 101, 11, 72, 136, 151, 48, 75, 36, 143, 146, 115)"
3,3,"(11, 13, 8, 12, 19, 0, 18, 6, 1, 5, 7, 4, 15)","(5, 20, 4, 20, 8, 6, 1, 1, 20, 10, 5, 16, 8)","(34, 92, 12, 165, 23, 162, 115, 43, 76, 114, 165, 53, 95)"
3,4,"(5, 16, 3, 12, 18, 15, 6, 14, 11, 0, 4, 1, 10, 9, 8, 19, 7)","(1, 9, 9, 9, 6, 9, 9, 3, 6, 1, 13, 17, 11, 7, 5, 7, 13)","(151, 76, 86, 80, 168, 36, 53, 66, 42, 140, 92, 186, 112, 66, 110, 94, 166)"
3,5,"(3, 5, 13, 10, 15, 19, 6)","(15, 12, 10, 3, 16, 12, 12)","(91, 127, 111, 175, 126, 183, 20)"
3,6,"(4, 16, 3, 2, 13, 15, 10, 8, 0, 1, 11, 17, 5, 19, 18, 12, 14, 7)","(14, 12, 7, 18, 2, 3, 11, 17, 14, 19, 14, 7, 20, 18, 16, 18, 7, 12)","(29, 181, 29, 124, 151, 32, 13, 74, 111, 117, 89, 73, 12, 102, 115, 132, 69, 80)"
4,0,"(3, 16, 9, 5, 0, 4, 8, 10, 14, 19, 6, 18, 1, 2, 17)","(13, 5, 13, 6, 6, 15, 2, 4, 13, 2, 5, 8, 18, 9, 9)","(56, 163, 160, 38, 28, 10, 57, 40, 31, 56, 40, 17, 34, 90, 186)"
4,1,"(6, 0, 2, 8, 19, 16, 3, 11)","(15, 3, 2, 12, 19, 14, 18, 11)","(48, 141, 147, 87, 51, 109, 185, 90)"
4,2,"(15, 4, 1)","(13, 12, 12)","(138, 166, 92)"
4,3,"(16, 14, 11, 8, 2, 10, 15, 5, 12, 1, 3, 4, 18, 7, 17)","(18, 20, 17, 18, 12, 5, 2, 7, 6, 14, 10, 9, 14, 16, 20)","(149, 128, 51, 95, 116, 12, 158, 151, 97, 43, 115, 119, 94, 56, 26)"
4,4,"(3, 1, 10, 12, 0, 18, 19, 6, 14, 9, 2, 4, 13, 5)","(18, 4, 3, 15, 4, 13, 7, 14, 17, 19, 6, 18, 2, 13)","(117, 193, 85, 22, 32, 51, 150, 148, 118, 67, 99, 125, 23, 118)"
5,0,"(0,)","(7,)","(120,)"
5,1,"(7, 2, 18, 12, 8, 0, 4, 13, 6, 1, 3, 16, 15, 11, 5, 10)","(19, 8, 5, 13, 8, 6, 18, 19, 18, 12, 2, 16, 19, 11, 19, 19)","(125, 153, 145, 76, 43, 200, 182, 21, 62, 193, 69, 168, 29, 25, 175, 140)"
5,2,"(6, 8, 13, 18, 0, 15, 2, 14, 9, 12, 19, 16, 7, 5, 1, 10, 4, 3, 17)","(1, 10, 4, 12, 2, 6, 12, 20, 20, 12, 7, 4, 4, 16, 18, 19, 10, 11, 7)","(140, 63, 65, 195, 120, 185, 186, 63, 33, 53, 11, 155, 118, 94, 132, 25, 66, 102, 105)"
5,3,"(7, 11, 8, 9, 1, 19)","(20, 9, 20, 16, 3, 13)","(112, 189, 170, 59, 144, 188)"
5,4,"(17, 10, 16, 14)","(2, 17, 11, 2)","(69, 200, 128, 125)"
5,5,"(11, 9, 19, 18, 14, 8, 1)","(18, 15, 5, 9, 20, 5, 1)","(115, 173, 36, 131, 24, 83, 149)"
5,6,"(16, 17, 4, 6, 1, 5, 13, 19, 11, 3, 10, 2, 8, 7, 18, 0)","(6, 15, 16, 3, 18, 3, 16, 6, 9, 4, 18, 9, 10, 7, 19, 10)","(200, 52, 40, 113, 64, 187, 82, 18, 63, 64, 41, 23, 145, 151, 99, 185)"
5,7,"(12, 10, 19, 4, 18, 15)","(18, 16, 15, 9, 20, 18)","(184, 119, 102, 130, 79, 91)"
5,8,"(2, 7, 3, 11, 4, 12)","(10, 12, 15, 2, 16, 1)","(195, 196, 48, 199, 17, 34)"
5,9,"(18, 14)","(20, 6)","(147, 137)"
6,0,"(0, 4, 12, 1, 16, 13)","(7, 6, 11, 20, 16, 2)","(174, 66, 41, 170, 97, 157)"
6,1,"(15, 19, 9, 2, 13, 0, 4, 3, 1, 14, 7, 11, 6, 10, 5, 17, 12)","(18, 14, 20, 10, 20, 16, 10, 1, 11, 9, 4, 3, 11, 2, 6, 1, 1)","(10, 163, 102, 62, 78, 150, 26, 98, 50, 97, 125, 55, 152, 189, 168, 143, 75)"
6,2,"(3, 15, 1, 6, 10, 18, 9, 19, 11, 16, 2, 8, 17, 4, 13, 12)","(16, 2, 16, 20, 20, 20, 20, 12, 5, 10, 5, 4, 3, 9, 10, 9)","(129, 142, 10, 123, 86, 51, 196, 21, 91, 77, 44, 12, 34, 23, 160, 40)"
6,3,"(16, 0, 17, 4, 2, 11, 3, 13, 15, 8, 9, 19, 5, 12, 1, 6, 18, 14, 7)","(19, 6, 4, 9, 20, 9, 16, 11, 9, 14, 3, 4, 17, 3, 13, 9, 16, 13, 6)","(76, 94, 60, 114, 111, 161, 65, 191, 62, 47, 183, 83, 94, 175, 192, 172, 32, 73, 51)"
6,4,"(17, 8, 13, 19, 2, 3, 4, 6, 14, 15, 1, 9)","(12, 16, 6, 16, 16, 19, 7, 18, 8, 7, 19, 9)","(79, 24, 20, 170, 179, 161, 102, 46, 131, 154, 192, 153)"
6,5,"(13, 5, 18, 2, 19, 8, 17, 9, 6, 4, 3)","(7, 9, 18, 16, 14, 16, 8, 18, 6, 11, 5)","(81, 138, 114, 28, 126, 120, 19, 115, 81, 24, 177)"
6,6,"(10, 17, 13, 3, 6, 12, 2, 8, 7, 9, 15, 1, 19, 0)","(20, 6, 11, 16, 12, 8, 11, 4, 10, 8, 10, 7, 8, 11)","(195, 83, 29, 192, 17, 106, 181, 188, 170, 184, 50, 148, 29, 157)"
6,7,"(16, 9, 15, 14, 1, 17, 8, 11, 18, 0, 4, 10)","(1, 12, 11, 6, 16, 18, 14, 4, 5, 9, 4, 18)","(170, 180, 187, 127, 20, 95, 184, 176, 89, 188, 161, 29)"
7,0,"(14, 5, 6, 1)","(7, 7, 11, 19)","(171, 128, 126, 195)"
7,1,"(9, 12, 6, 18, 3, 16, 10, 17, 11, 7, 5, 2, 8, 14, 13, 19, 1, 0)","(3, 4, 19, 17, 9, 13, 13, 19, 3, 7, 4, 19, 1, 5, 17, 9, 6, 18)","(157, 116, 100, 70, 91, 139, 149, 165, 163, 85, 102, 48, 181, 172, 188, 107, 151, 168)"
7,2,"(18, 6, 7, 11, 19, 17, 12, 1, 0, 15)","(16, 10, 19, 20, 13, 6, 15, 11, 19, 1)","(50, 116, 116, 181, 107, 84, 128, 67, 37, 16)"
7,3,"(9, 0, 3, 17, 15, 16, 7, 4, 13, 2, 6, 19, 5, 14, 1, 10, 18, 12, 11)","(20, 18, 11, 1, 1, 18, 7, 9, 13, 14, 11, 6, 19, 8, 11, 6, 19, 7, 9)","(115, 156, 38, 99, 71, 25, 40, 32, 159, 147, 157, 131, 127, 84, 14, 35, 196, 134, 97)"
7,4,"(7, 12, 15, 17, 10)","(15, 18, 17, 6, 7)","(46, 87, 152, 119, 151)"
7,5,"(10, 15, 0, 7, 4, 14, 1, 3, 5, 8, 9, 12, 18, 16, 11, 13, 2)","(18, 20, 18, 15, 19, 6, 4, 2, 14, 14, 20, 5, 5, 10, 18, 20, 17)","(43, 81, 24, 91, 93, 160, 190, 68, 34, 196, 176, 168, 175, 15, 94, 53, 121)"
7,6,"(10, 6, 7)","(12, 4, 13)","(73, 64, 147)"
7,7,"(9, 3, 1, 7)","(4, 2, 2, 7)","(161, 14, 192, 38)"
7,8,"(16, 10, 13, 18, 7, 4)","(1, 4, 5, 17, 4, 3)","(109, 133, 57, 126, 165, 66)"
7,9,"(6, 9, 4, 18, 15, 2, 5, 17, 14, 3, 1, 11, 10, 19, 8, 0, 12, 13)","(5, 5, 9, 18, 19, 5, 3, 17, 3, 19, 5, 1, 20, 1, 11, 19, 11, 4)","(181, 126, 88, 155, 82, 68, 171, 179, 60, 196, 179, 110, 38, 164, 179, 53, 66, 165)"
8,0,"(3, 4, 14, 7, 19, 13, 0, 12)","(13, 10, 11, 14, 6, 1, 1, 5)","(167, 74, 50, 163, 110, 85, 61, 25)"
8,1,"(16,)","(10,)","(168,)"
8,2,"(5, 8, 16, 9, 1, 14, 6, 19, 10, 7, 13, 12, 0)","(12, 17, 16, 20, 12, 14, 14, 7, 8, 4, 8, 8, 15)","(28, 157, 173, 157, 121, 107, 113, 142, 55, 135, 138, 109, 169)"
8,3,"(13, 1, 9, 10, 19, 2, 0, 8, 14)","(12, 15, 18, 7, 15, 2, 19, 7, 7)","(56, 41, 143, 124, 118, 15, 76, 27, 135)"
8,4,"(2, 17, 13, 9, 1, 5, 16, 8, 19, 4, 15, 0, 3, 6, 12, 18, 11, 10, 7)","(1, 12, 18, 4, 6, 1, 6, 6, 7, 6, 8, 15, 6, 7, 2, 19, 18, 19, 2)","(124, 113, 21, 45, 53, 179, 12, 122, 48, 180, 101, 200, 153, 64, 63, 42, 147, 57, 13)"
9,0,"(19, 15, 16, 3, 12, 17, 4, 10, 5, 18, 14, 9, 6, 13, 1, 2, 11, 0)","(1, 10, 5, 14, 2, 20, 2, 2, 11, 8, 4, 1, 15, 16, 14, 20, 3, 2)","(97, 142, 75, 150, 31, 112, 148, 31, 40, 14, 13, 139, 26, 197, 130, 48, 147, 20)"
9,1,"(2, 6, 5, 13, 0, 15, 1, 9, 12, 14, 8, 3, 16, 17, 10)","(4, 1, 4, 13, 12, 15, 3, 13, 6, 5, 13, 16, 20, 7, 18)","(26, 64, 37, 28, 180, 157, 40, 33, 74, 11, 86, 47, 186, 134, 181)"
9,2,"(14, 13, 16, 19, 9, 1, 3, 0)","(3, 5, 9, 9, 12, 20, 3, 8)","(64, 58, 184, 61, 163, 107, 98, 88)"
9,3,"(0, 12, 3)","(15, 17, 4)","(57, 15, 145)"
9,4,"(8, 2, 18, 14, 12, 15)","(13, 17, 13, 7, 20, 9)","(77, 65, 178, 188, 74, 53)"
10,0,"(12, 17, 4, 6, 8, 16, 3)","(15, 9, 10, 11, 2, 14, 14)","(136, 196, 33, 88, 133, 46, 40)"
10,1,"(13, 4, 5, 10, 7, 2, 14, 18, 3, 11, 16, 6, 17)","(14, 1, 9, 20, 5, 20, 13, 11, 13, 15, 3, 16, 7)","(55, 62, 106, 143, 168, 132, 145, 44, 11, 190, 140, 24, 113)"
10,2,"(9, 0, 12, 7, 19, 15, 11, 14, 5, 8, 10, 16, 17)","(8, 17, 8, 5, 7, 15, 12, 11, 4, 12, 13, 20, 18)","(45, 135, 144, 51, 46, 69, 13, 185, 74, 51, 92, 178, 135)"
10,3,"(17, 19, 10, 5, 6, 7, 8, 13, 11, 18, 0, 14, 16)","(19, 13, 17, 19, 11, 13, 20, 4, 5, 8, 17, 3, 16)","(199, 145, 43, 85, 159, 156, 172, 43, 81, 197, 62, 116, 97)"
10,4,"(3, 13, 17, 14, 9, 19, 2, 10, 1, 4, 12, 8, 6, 11, 7, 15)","(14, 3, 19, 2, 6, 19, 4, 10, 6, 8, 19, 2, 13, 5, 11, 11)","(158, 153, 189, 99, 177, 49, 111, 160, 39, 182, 22, 65, 139, 51, 20, 197)"
10,5,"(9, 4, 17, 14, 5, 13, 7, 10, 18)","(10, 13, 2, 8, 18, 15, 13, 17, 17)","(88, 46, 106, 122, 197, 50, 171, 168, 159)"
10,6,"(2, 17)","(13, 6)","(119, 81)"
10,7,"(11, 2, 7, 19, 14, 8, 12, 15, 1, 5, 16, 3, 13, 4, 9, 6)","(11, 17, 1, 5, 15, 7, 8, 15, 4, 12, 14, 5, 18, 6, 19, 18)","(163, 154, 107, 89, 114, 58, 21, 126, 11, 132, 132, 55, 43, 84, 87, 17)"
10,8,"(1, 6, 18, 3, 8, 19, 5, 15, 0, 2, 12, 13, 11, 16, 17, 14, 9, 10, 7, 4)","(17, 8, 20, 4, 13, 16, 14, 6, 14, 9, 16, 13, 11, 8, 6, 8, 5, 4, 7, 8)","(88, 42, 168, 15, 24, 22, 175, 121, 189, 93, 41, 65, 115, 102, 152, 125, 88, 77, 13, 147)"
10,9,"(13, 15, 10, 0, 1, 16, 11)","(14, 14, 10, 7, 18, 13, 20)","(168, 51, 130, 172, 85, 167, 189)"
