kind,task,machine_selectable,process_time,power
1,3,"(4, 13, 2, 16, 10, 3, 18, 12, 8, 11, 19, 17)","(7, 8, 18, 20, 12, 18, 10, 3, 10, 18, 5, 15)","(87, 198, 22, 117, 161, 128, 71, 177, 49, 167, 106, 135)"
1,4,"(6, 12, 17, 15, 19, 9, 4, 1, 3, 13, 5, 11)","(13, 2, 1, 12, 18, 8, 7, 12, 13, 12, 18, 11)","(73, 174, 38, 142, 187, 13, 76, 68, 148, 159, 154, 194)"
2,0,"(14, 9, 6, 12, 19, 2, 7, 17, 3, 15, 11, 10, 1, 18, 4, 8, 16, 13, 0)","(7, 7, 1, 14, 7, 17, 16, 12, 12, 7, 4, 2, 19, 16, 8, 5, 10, 7, 18)","(24, 126, 36, 109, 130, 196, 145, 117, 199, 200, 126, 16, 128, 189, 146, 104, 82, 184, 71)"
2,1,"(13, 3)","(18, 7)","(93, 61)"
2,2,"(12, 7, 10, 18, 9, 5, 6, 13, 14, 0, 16, 4, 2)","(12, 4, 13, 16, 16, 2, 2, 1, 14, 19, 19, 15, 16)","(48, 186, 116, 38, 94, 114, 50, 84, 46, 18, 86, 196, 111)"
2,3,"(16, 18, 12, 7, 11, 13, 10, 3, 5, 1)","(11, 9, 19, 5, 16, 15, 18, 3, 10, 9)","(172, 143, 62, 114, 127, 73, 53, 140, 133, 104)"
2,4,"(16, 3, 18, 12, 14, 17, 2, 7, 13, 9, 1, 4, 0, 19, 11, 15, 5, 6, 10)","(5, 3, 6, 5, 16, 14, 6, 14, 2, 12, 17, 13, 8, 12, 15, 1, 17, 15, 10)","(149, 176, 147, 20, 124, 134, 140, 123, 31, 114, 39, 173, 67, 130, 65, 49, 177, 170, 58)"
2,5,"(5, 2, 9, 3, 0, 12, 13, 18, 10, 4, 17)","(14, 20, 16, 1, 1, 17, 2, 5, 10, 17, 18)","(113, 39, 182, 85, 99, 162, 167, 23, 85, 170, 33)"
2,6,"(19, 0, 10, 15, 4, 6, 5, 11, 2, 16, 9, 7, 17)","(14, 3, 11, 4, 2, 2, 2, 12, 19, 11, 9, 7, 4)","(81, 45, 130, 17, 159, 136, 178, 37, 54, 123, 71, 41, 43)"
3,0,"(9, 17, 15, 2, 8, 3, 12, 6, 10, 1, 14, 16, 19)","(15, 14, 7, 8, 4, 19, 12, 10, 16, 8, 14, 9, 3)","(96, 89, 163, 65, 34, 99, 76, 164, 88, 86, 39, 91, 197)"
3,1,"(17, 5, 9, 13, 12, 15, 4)","(15, 12, 6, 1, 5, 3, 13)","(153, 64, 151, 120, 106, 83, 145)"
3,2,"(13, 8, 4, 0, 12, 15)","(17, 9, 20, 16, 18, 18)","(170, 127, 170, 44, 135, 164)"
3,3,"(13, 1, 12)","(14, 4, 15)","(70, 157, 180)"
3,4,"(2, 18, 5, 14, 13, 16, 7, 11, 6, 8, 9, 4, 17, 19, 10, 1, 0, 15, 12, 3)","(7, 17, 2, 10, 1, 7, 7, 19, 7, 7, 11, 4, 9, 18, 2, 4, 15, 7, 18, 5)","(114, 56, 76, 64, 145, 102, 170, 73, 41, 75, 133, 55, 29, 111, 12, 164, 106, 180, 122, 32)"
4,0,"(9, 8)","(20, 7)","(35, 181)"
4,1,"(15, 14, 3, 7, 1)","(9, 18, 11, 18, 6)","(159, 159, 100, 112, 156)"
4,2,"(13, 4, 5, 9, 15, 17, 8, 3, 14)","(6, 8, 9, 5, 14, 20, 13, 3, 6)","(155, 82, 69, 176, 132, 199, 150, 24, 112)"
4,3,"(11, 3, 19, 13, 8, 18, 16, 10, 6, 2, 5, 0, 7)","(19, 3, 13, 5, 15, 16, 10, 17, 1, 5, 13, 16, 20)","(115, 53, 55, 125, 169, 174, 15, 120, 46, 15, 32, 186, 64)"
4,4,"(10, 4, 7, 11)","(14, 16, 19, 14)","(144, 99, 90, 93)"
4,5,"(14, 3, 13, 0, 19, 2, 10, 1, 17, 8, 16, 18, 15, 7, 12)","(7, 8, 20, 13, 17, 15, 18, 10, 17, 19, 14, 12, 7, 9, 8)","(142, 43, 35, 22, 65, 125, 156, 123, 140, 165, 145, 69, 90, 134, 18)"
4,6,"(15, 6)","(11, 4)","(150, 138)"
4,7,"(12, 11, 3, 9, 8, 10, 6, 14, 15)","(1, 15, 7, 4, 7, 9, 11, 15, 2)","(153, 174, 67, 143, 156, 50, 56, 192, 94)"
4,8,"(5, 3, 0, 8, 14, 19, 10, 11, 13, 7, 16, 18, 2, 9, 4, 6, 1, 12, 15)","(4, 16, 17, 12, 9, 3, 1, 4, 1, 17, 4, 4, 18, 12, 14, 6, 2, 13, 11)","(148, 116, 26, 26, 82, 16, 55, 76, 67, 79, 183, 130, 142, 30, 26, 127, 138, 86, 70)"
4,9,"(14, 2, 19)","(20, 12, 17)","(10, 80, 72)"
5,0,"(6, 19, 0, 18, 13, 16, 15, 2, 14, 11, 12, 7, 3, 4)","(2, 18, 13, 18, 5, 9, 10, 3, 2, 11, 3, 16, 15, 9)","(51, 35, 167, 49, 143, 14, 93, 46, 134, 196, 135, 163, 101, 139)"
5,1,"(16, 5, 18, 2, 4, 13, 11, 15, 19, 10, 9, 17, 1, 14, 6, 0, 3)","(11, 16, 13, 14, 7, 11, 5, 15, 2, 7, 17, 14, 1, 20, 13, 6, 1)","(42, 174, 91, 149, 94, 88, 191, 93, 20, 85, 189, 178, 89, 185, 196, 115, 106)"
5,2,"(4, 3, 6, 10, 14)","(8, 9, 18, 4, 14)","(171, 68, 108, 140, 24)"
5,3,"(2, 18, 9, 6, 16, 1, 5, 0, 4, 12, 19, 7, 13, 10, 8)","(4, 4, 13, 9, 1, 14, 19, 7, 15, 18, 15, 4, 4, 7, 17)","(84, 188, 69, 37, 65, 104, 163, 10, 27, 183, 76, 133, 40, 178, 102)"
5,4,"(8, 17, 19, 3, 11, 18, 4, 5, 14, 13, 0, 16, 2, 9, 15, 6)","(18, 11, 4, 2, 12, 9, 11, 19, 9, 19, 17, 7, 14, 17, 11, 13)","(180, 140, 13, 81, 68, 28, 169, 10, 134, 198, 116, 104, 108, 163, 197, 70)"
5,5,"(0, 9, 5, 8, 11, 19, 18, 17, 1, 4, 10, 13, 12, 16)","(9, 4, 8, 1, 18, 16, 4, 5, 5, 12, 5, 1, 3, 16)","(37, 174, 94, 39, 47, 135, 53, 33, 59, 30, 157, 24, 98, 33)"
5,6,"(8, 13, 0, 14, 19, 9)","(20, 12, 5, 5, 13, 7)","(141, 22, 197, 14, 40, 70)"
5,7,"(2, 19, 4, 10, 16, 12, 6, 9, 8, 18, 11, 7, 17, 14, 5, 0)","(14, 9, 7, 17, 6, 7, 11, 11, 7, 3, 15, 16, 8, 5, 6, 5)","(67, 36, 71, 135, 19, 39, 45, 92, 39, 48, 89, 28, 14, 193, 12, 47)"
5,8,"(4, 18, 3, 1, 14, 5, 2, 19, 7, 15, 9, 6, 13)","(16, 9, 11, 5, 7, 18, 12, 1, 12, 5, 3, 16, 1)","(192, 186, 101, 87, 61, 187, 70, 49, 155, 72, 188, 190, 174)"
5,9,"(9, 10, 8)","(8, 13, 9)","(183, 154, 74)"
6,0,"(2, 17)","(15, 1)","(117, 101)"
6,1,"(13, 3, 0, 8, 16, 19, 9, 18, 15, 14, 7, 2, 4, 5, 17, 6, 12)","(13, 19, 3, 13, 2, 11, 19, 20, 5, 8, 8, 4, 16, 4, 4, 20, 10)","(152, 47, 135, 160, 135, 142, 13, 48, 163, 13, 41, 39, 46, 19, 192, 189, 122)"
6,2,"(4, 15, 3, 2, 5, 9, 7)","(5, 12, 12, 12, 10, 2, 12)","(80, 138, 42, 177, 131, 142, 19)"
6,3,"(0, 10, 4, 17, 13, 14, 6, 1, 5, 15, 9, 18, 3)","(6, 1, 19, 6, 4, 19, 14, 16, 12, 8, 2, 17, 8)","(154, 104, 133, 35, 69, 72, 146, 30, 12, 87, 103, 190, 24)"
6,4,"(7, 4, 19, 10, 12, 1, 3, 15, 11, 6, 13, 14, 0, 17, 2, 5, 8, 16, 9)","(12, 11, 7, 3, 12, 6, 7, 10, 1, 5, 16, 12, 10, 20, 2, 14, 16, 10, 18)","(199, 49, 24, 47, 184, 63, 43, 87, 17, 129, 93, 115, 99, 79, 30, 17, 155, 177, 111)"
6,5,"(4, 14, 17, 3, 7, 13, 6, 0, 5)","(6, 3, 20, 16, 4, 12, 17, 13, 18)","(166, 65, 199, 21, 118, 167, 77, 55, 48)"
6,6,"(15, 1, 4, 16, 10, 19, 12, 0, 6, 2)","(19, 14, 20, 1, 15, 9, 15, 14, 7, 7)","(98, 69, 15, 111, 133, 39, 77, 38, 26, 63)"
7,0,"(3, 6, 9)","(19, 4, 18)","(27, 17, 125)"
7,1,"(18, 10, 15, 16, 5, 12, 8, 6, 11, 17, 14, 2)","(7, 19, 1, 2, 12, 9, 16, 7, 11, 6, 9, 1)","(189, 65, 137, 136, 116, 77, 82, 36, 18, 37, 44, 107)"
7,2,"(5, 10, 3, 2, 0, 1, 12, 15, 9, 13, 7, 4, 19, 11, 18, 6)","(17, 7, 8, 15, 16, 13, 19, 10, 2, 10, 7, 8, 8, 5, 4, 4)","(166, 85, 33, 33, 12, 104, 111, 123, 36, 32, 69, 20, 143, 11, 119, 171)"
7,3,"(15, 4, 12, 0, 13, 10, 19)","(7, 12, 19, 3, 7, 8, 9)","(51, 43, 103, 27, 84, 28, 127)"
7,4,"(10, 0, 12, 3, 17, 13, 9, 1, 14, 7, 11, 18, 16)","(1, 20, 19, 5, 20, 12, 18, 4, 18, 20, 3, 8, 16)","(32, 33, 50, 85, 174, 46, 147, 64, 17, 19, 82, 130, 178)"
7,5,"(1, 6, 7, 16, 18, 14, 10, 19, 13, 15, 2, 11, 0, 8, 4)","(3, 10, 5, 3, 6, 9, 18, 10, 20, 9, 13, 8, 4, 11, 18)","(125, 138, 44, 70, 107, 122, 50, 138, 175, 66, 50, 65, 93, 74, 175)"
7,6,"(18,)","(3,)","(79,)"
7,7,"(9, 1, 7, 13, 8, 2, 4, 6, 3, 16, 15, 10, 12, 0, 14, 5, 17, 19)","(12, 3, 3, 4, 2, 8, 18, 14, 5, 11, 7, 5, 2, 8, 14, 20, 16, 10)","(66, 165, 182, 128, 115, 75, 138, 36, 71, 170, 167, 87, 32, 76, 80, 152, 14, 185)"
8,0,"(5, 14, 9, 0, 3, 2, 10, 19, 4, 11, 18, 17, 6, 7, 1, 15)","(9, 1, 13, 2, 4, 8, 14, 15, 9, 3, 11, 5, 19, 4, 7, 20)","(13, 50, 154, 21, 186, 82, 122, 167, 160, 93, 86, 71, 71, 186, 176, 35)"
8,1,"(11, 8, 2, 5, 0, 6, 1, 7, 10, 18)","(10, 18, 4, 12, 18, 8, 3, 4, 15, 9)","(26, 199, 182, 119, 170, 24, 57, 149, 28, 177)"
8,2,"(8, 2, 15, 10, 14, 16, 18, 9, 12, 4, 13, 11)","(9, 13, 12, 12, 3, 2, 4, 15, 3, 14, 6, 6)","(56, 67, 144, 172, 119, 74, 146, 32, 68, 178, 19, 66)"
8,3,"(8, 13, 16, 19, 5, 18, 0, 6, 14, 4, 15, 7, 17, 3, 9, 10, 1)","(1, 7, 3, 8, 7, 17, 16, 7, 6, 8, 6, 5, 12, 6, 18, 2, 12)","(112, 26, 86, 124, 21, 30, 183, 46, 157, 24, 12, 140, 174, 73, 71, 165, 160)"
8,4,"(17, 18, 15, 12, 2, 3, 4, 9, 11, 7, 10, 5)","(17, 8, 2, 9, 19, 5, 18, 9, 3, 8, 10, 20)","(195, 34, 82, 115, 171, 152, 14, 138, 54, 162, 138, 183)"
8,5,"(6,)","(2,)","(99,)"
8,6,"(4, 1, 17, 2, 13, 8, 11, 6, 18, 19, 7)","(11, 6, 2, 14, 4, 8, 14, 8, 13, 11, 1)","(115, 164, 15, 57, 176, 179, 152, 131, 37, 39, 136)"
8,7,"(8, 18, 6, 17, 12, 15, 4, 13, 1, 19, 10, 2, 11, 16, 5, 0)","(20, 15, 2, 15, 20, 7, 18, 10, 10, 2, 4, 17, 11, 15, 11, 11)","(104, 140, 178, 119, 142, 141, 48, 65, 91, 46, 118, 194, 126, 88, 124, 137)"
9,0,"(0, 18)","(20, 5)","(73, 135)"
9,1,"(8, 9, 18, 4, 12, 3, 2, 14, 13, 6, 10, 17, 15, 0, 5)","(7, 16, 2, 4, 7, 19, 12, 2, 17, 11, 15, 15, 6, 5, 7)","(196, 54, 119, 105, 26, 65, 116, 193, 196, 180, 77, 168, 196, 146, 158)"
9,2,"(4, 9, 10, 15, 7, 17, 5, 11, 3, 14, 13)","(11, 9, 17, 8, 15, 8, 5, 16, 19, 2, 5)","(109, 99, 62, 74, 198, 123, 12, 63, 148, 70, 192)"
9,3,"(6, 17, 7, 16, 4, 0, 9, 12, 3, 18, 5, 2, 14, 19, 11, 10)","(8, 19, 20, 2, 3, 10, 10, 12, 6, 12, 2, 1, 6, 11, 6, 18)","(111, 145, 153, 78, 111, 35, 57, 83, 22, 60, 173, 10, 84, 13, 129, 119)"
9,4,"(6, 15, 7, 16)","(14, 16, 12, 14)","(183, 18, 86, 88)"
9,5,"(12, 1, 17, 4, 10, 15, 13, 11)","(2, 15, 8, 16, 16, 9, 16, 12)","(109, 24, 118, 47, 192, 153, 141, 27)"
9,6,"(5, 16, 0, 19, 7, 6, 2, 17, 14, 4, 8, 15, 10, 18, 3, 13)","(6, 7, 17, 8, 19, 2, 14, 19, 7, 2, 9, 12, 13, 17, 12, 13)","(38, 48, 46, 129, 187, 130, 122, 129, 136, 153, 58, 27, 29, 28, 159, 117)"
9,7,"(0,)","(8,)","(53,)"
9,8,"(6, 13, 9, 0, 12, 2, 17, 3, 11, 18, 7, 15, 10, 4, 14, 8, 5)","(5, 7, 11, 1, 13, 3, 14, 6, 12, 12, 12, 15, 12, 10, 1, 9, 20)","(87, 169, 110, 124, 100, 51, 197, 105, 34, 49, 136, 14, 66, 118, 70, 95, 131)"
