machine,idle_power,breakdown_start,breakdown_end
5,3,247,248
5,3,343,354
5,3,648,661
5,3,1484,1487
5,3,1792,1792
5,3,1848,1860
5,3,2095,2105
5,3,2328,2328
5,3,2626,2626
5,3,2902,2916
5,3,2964,2979
5,3,3041,3058
5,3,3347,3353
5,3,3471,3475
5,3,3976,3983
5,3,4013,4034
5,3,4151,4164
5,3,4168,4226
5,3,4274,4276
5,3,4518,4522
5,3,4856,4860
6,1,364,365
6,1,415,415
6,1,451,453
6,1,542,555
6,1,727,736
6,1,773,773
6,1,984,984
6,1,1237,1266
6,1,1435,1456
6,1,2063,2064
6,1,2199,2241
6,1,2258,2261
6,1,2566,2567
6,1,2597,2602
6,1,2664,2665
6,1,2877,2880
6,1,3339,3356
6,1,3498,3498
6,1,3625,3635
6,1,3809,3820
6,1,3834,3856
6,1,3969,3978
6,1,4329,4332
6,1,4638,4647
6,1,4671,4681
6,1,4737,4745
7,2,323,343
7,2,389,412
7,2,1185,1190
7,2,1251,1263
7,2,1371,1375
7,2,1418,1431
7,2,2062,2068
7,2,2319,2334
7,2,2619,2621
7,2,2680,2681
7,2,2947,2957
7,2,3008,3019
7,2,3046,3047
7,2,3633,3642
7,2,3675,3676
7,2,3845,3846
7,2,3925,3926
7,2,4336,4337
7,2,4340,4359
7,2,4405,4434
7,2,4436,4442
7,2,4442,4448
7,2,4710,4714
7,2,4919,4931
7,2,4983,4993
8,6,21,31
8,6,135,135
8,6,721,732
8,6,800,804
8,6,837,837
8,6,1340,1346
8,6,1565,1587
8,6,1782,1802
8,6,2089,2091
8,6,2403,2405
8,6,2429,2434
8,6,2468,2472
8,6,2743,2749
8,6,2824,2837
8,6,2919,2933
8,6,3049,3051
8,6,3401,3415
8,6,3550,3550
8,6,3564,3581
8,6,3805,3813
8,6,4099,4106
8,6,4404,4434
8,6,4636,4639
8,6,4639,4643
8,6,4952,4956
9,3,24,28
9,3,202,204
9,3,343,350
9,3,584,591
9,3,639,641
9,3,653,654
9,3,838,858
9,3,1186,1189
9,3,1485,1497
9,3,1505,1509
9,3,1630,1636
9,3,1946,1953
9,3,2069,2103
9,3,2386,2407
9,3,2440,2459
9,3,2628,2636
9,3,2961,2971
9,3,3004,3005
9,3,3267,3268
9,3,3482,3489
9,3,3572,3573
9,3,3803,3823
9,3,4206,4209
9,3,4210,4226
9,3,4249,4258
9,3,4318,4320
9,3,4392,4400
9,3,4450,4453
9,3,4476,4480
9,3,4627,4651
9,3,4758,4775
9,3,4991,4994
10,2,186,208
10,2,344,349
10,2,403,406
10,2,491,492
10,2,526,531
10,2,951,964
10,2,1055,1071
10,2,1526,1531
10,2,1861,1861
10,2,2227,2235
10,2,2357,2362
10,2,2444,2456
10,2,2903,2908
10,2,3398,3411
10,2,3444,3445
10,2,3473,3488
10,2,3542,3547
10,2,3580,3585
10,2,3689,3694
10,2,3921,3943
10,2,4022,4023
10,2,4055,4055
10,2,4279,4284
10,2,4359,4375
10,2,4939,4939
11,1,131,136
11,1,181,186
11,1,257,261
11,1,451,454
11,1,552,553
11,1,557,558
11,1,921,930
11,1,1120,1124
11,1,1150,1186
11,1,1687,1698
11,1,1815,1831
11,1,1883,1885
11,1,1970,1976
11,1,2003,2007
11,1,2053,2053
11,1,2199,2199
11,1,2536,2543
11,1,2567,2567
11,1,2838,2838
11,1,2860,2863
11,1,3077,3077
11,1,3131,3133
11,1,3743,3751
11,1,3766,3784
11,1,3955,3959
11,1,3959,3968
11,1,3997,4003
11,1,4114,4116
11,1,4432,4444
11,1,4466,4486
11,1,4787,4793
11,1,4858,4866
12,8,226,228
12,8,670,672
12,8,829,852
12,8,952,953
12,8,1795,1797
12,8,1833,1867
12,8,2025,2047
12,8,2071,2089
12,8,2227,2244
12,8,2391,2403
12,8,2637,2653
12,8,3206,3207
12,8,3234,3238
12,8,3304,3305
12,8,3307,3319
12,8,3370,3375
12,8,3465,3467
12,8,3672,3672
12,8,3835,3845
12,8,4004,4058
12,8,4089,4104
12,8,4154,4170
12,8,4252,4256
12,8,4320,4321
12,8,4350,4355
12,8,4480,4487
12,8,4541,4542
12,8,4741,4748
12,8,4877,4882
13,2,277,280
13,2,367,383
13,2,522,546
13,2,698,711
13,2,732,735
13,2,746,756
13,2,942,947
13,2,1537,1537
13,2,1721,1726
13,2,1788,1801
13,2,2130,2136
13,2,2150,2158
13,2,2334,2336
13,2,2767,2770
13,2,2916,2925
13,2,2986,3001
13,2,3950,3987
13,2,4053,4054
13,2,4064,4090
13,2,4300,4300
13,2,4343,4347
13,2,4374,4384
13,2,4894,4897
13,2,4953,4961
14,6,141,151
14,6,298,301
14,6,363,366
14,6,877,883
14,6,1060,1069
14,6,1722,1723
14,6,2080,2086
14,6,2272,2293
14,6,2383,2384
14,6,2708,2709
14,6,3297,3303
14,6,3445,3446
14,6,3804,3807
14,6,4069,4082
14,6,4271,4304
14,6,4400,4400
14,6,4735,4738
