kind,task,machine_selectable,process_time,power
1,6,"(1, 4, 0, 11, 12, 5, 10, 9, 15, 17, 6, 8, 16, 18, 14, 13)","(6, 13, 9, 18, 12, 3, 19, 20, 10, 4, 9, 2, 7, 6, 7, 12)","(57, 49, 121, 10, 127, 122, 64, 75, 173, 12, 111, 94, 149, 150, 178, 89)"
1,7,"(3, 4, 18)","(16, 1, 3)","(170, 183, 115)"
2,0,"(9, 11, 1, 15, 18, 13, 8, 6, 4, 5, 19, 12, 7, 2, 14, 0, 17, 10, 16)","(3, 3, 11, 16, 10, 15, 7, 8, 6, 18, 4, 13, 15, 9, 19, 4, 20, 2, 16)","(187, 147, 116, 19, 197, 190, 31, 91, 149, 56, 56, 123, 110, 41, 185, 189, 163, 29, 85)"
2,1,"(1, 0, 12, 18, 13, 19, 16, 5, 8, 6, 7, 10, 4, 3)","(4, 3, 9, 1, 17, 10, 4, 2, 13, 8, 13, 7, 8, 20)","(64, 32, 141, 89, 130, 88, 167, 17, 170, 105, 161, 186, 98, 21)"
2,2,"(16, 19, 12, 9, 5, 8, 1, 14, 18, 4, 3, 7, 13, 6, 2, 17, 11, 10)","(10, 6, 15, 13, 2, 17, 6, 14, 13, 6, 20, 13, 19, 9, 8, 15, 12, 7)","(113, 176, 160, 93, 11, 162, 184, 29, 194, 66, 172, 135, 62, 153, 77, 49, 46, 162)"
2,3,"(7, 17, 19, 11, 16, 15, 3, 5, 1, 10, 14, 2, 18, 8)","(15, 6, 17, 4, 20, 4, 13, 5, 16, 2, 14, 1, 11, 17)","(136, 103, 75, 10, 84, 79, 185, 88, 93, 172, 65, 181, 89, 40)"
2,4,"(9, 5, 11, 10, 0, 2, 3)","(9, 4, 20, 15, 17, 1, 2)","(59, 83, 98, 92, 116, 92, 45)"
2,5,"(10, 17, 9, 6, 2, 3, 14, 8, 5, 1, 16, 4, 0, 13, 18, 19, 7)","(1, 17, 15, 16, 10, 18, 20, 15, 17, 7, 15, 4, 17, 16, 17, 4, 19)","(31, 65, 104, 109, 27, 82, 119, 63, 15, 184, 87, 52, 83, 104, 185, 27, 27)"
2,6,"(18, 12, 13, 6, 10, 11, 2, 7, 16, 1, 3, 9, 15, 17, 0)","(1, 20, 20, 16, 2, 17, 12, 17, 2, 16, 4, 10, 10, 15, 4)","(112, 164, 67, 186, 62, 144, 166, 42, 128, 140, 40, 75, 71, 190, 99)"
3,0,"(7, 6, 3, 0, 5, 15, 1, 17, 18, 2, 16, 4, 12, 11, 19)","(12, 3, 1, 9, 14, 10, 15, 13, 7, 19, 5, 13, 6, 10, 19)","(35, 103, 154, 46, 43, 69, 23, 46, 124, 31, 32, 190, 14, 163, 122)"
3,1,"(19, 7, 6, 15, 0, 17, 5, 12, 11, 4, 13, 18, 9, 2, 16, 8, 3, 10)","(2, 1, 7, 14, 18, 11, 3, 11, 18, 3, 3, 7, 2, 9, 12, 13, 3, 4)","(32, 11, 83, 187, 142, 114, 143, 172, 91, 140, 95, 53, 158, 121, 161, 187, 37, 32)"
3,2,"(12, 18, 1, 14, 3, 6, 4, 10, 19, 13, 17, 11, 0, 2)","(1, 20, 8, 6, 20, 1, 4, 16, 7, 3, 9, 16, 7, 17)","(164, 196, 65, 136, 72, 108, 176, 126, 94, 132, 71, 38, 110, 133)"
3,3,"(17, 18, 10, 9, 12, 15, 13, 1, 5, 19, 4, 6, 0, 3, 7, 16, 8)","(18, 7, 5, 7, 15, 11, 18, 19, 16, 17, 4, 11, 4, 16, 11, 2, 2)","(181, 168, 123, 118, 183, 144, 18, 28, 129, 93, 101, 130, 35, 171, 21, 39, 167)"
3,4,"(12, 1, 3, 9, 16, 13, 6, 4, 14, 17, 11, 18)","(18, 16, 7, 9, 12, 20, 5, 12, 18, 15, 4, 10)","(93, 44, 84, 159, 98, 30, 95, 153, 46, 156, 122, 33)"
4,0,"(13, 4, 14, 19, 18, 5, 12, 11, 10)","(3, 10, 6, 15, 3, 6, 7, 1, 8)","(155, 142, 104, 40, 115, 91, 24, 120, 168)"
4,1,"(1, 15, 8, 5)","(13, 6, 13, 14)","(49, 93, 62, 115)"
4,2,"(13, 18, 14, 19, 11, 2, 0, 10, 5, 3, 16, 12, 6, 17, 1, 7, 9, 8, 4, 15)","(3, 19, 2, 15, 17, 5, 1, 19, 3, 4, 18, 16, 3, 3, 11, 18, 16, 9, 7, 17)","(67, 45, 99, 133, 132, 57, 122, 10, 21, 106, 44, 95, 129, 163, 113, 20, 129, 154, 60, 191)"
4,3,"(8, 16, 15, 1, 13, 4)","(4, 6, 3, 3, 17, 11)","(42, 54, 95, 47, 54, 126)"
4,4,"(15, 18, 4, 17, 8, 0, 10, 16, 11, 19, 14, 2, 5, 3, 13, 1, 6, 12, 9)","(4, 6, 12, 1, 3, 12, 1, 3, 11, 4, 12, 20, 6, 11, 7, 9, 2, 18, 1)","(41, 198, 109, 189, 180, 93, 40, 138, 127, 86, 190, 154, 131, 112, 133, 114, 128, 107, 188)"
4,5,"(3, 11, 13, 0, 4, 5, 10, 8, 2, 14, 19, 18, 9, 17, 12, 7, 15)","(3, 17, 9, 13, 16, 19, 16, 20, 7, 7, 14, 11, 13, 3, 20, 19, 4)","(27, 189, 91, 170, 162, 27, 33, 139, 161, 42, 35, 35, 29, 29, 181, 86, 25)"
5,0,"(10, 16, 11, 5, 19, 2, 15, 18, 3, 8, 4, 1, 12, 14, 17, 7, 0, 9, 6, 13)","(10, 20, 16, 7, 18, 6, 17, 19, 16, 12, 5, 6, 19, 18, 20, 3, 2, 8, 18, 10)","(96, 166, 130, 160, 159, 47, 117, 172, 103, 73, 13, 19, 66, 167, 119, 109, 24, 147, 115, 80)"
5,1,"(2, 7, 0, 19, 16, 3, 11, 10, 15, 17, 18, 1, 14, 8, 9, 13, 6)","(18, 19, 1, 16, 6, 4, 15, 10, 12, 20, 4, 11, 9, 9, 20, 20, 5)","(103, 109, 53, 79, 197, 87, 127, 92, 150, 107, 158, 128, 58, 31, 129, 30, 34)"
5,2,"(0, 3, 2, 1, 9, 14, 17)","(5, 5, 16, 9, 7, 8, 1)","(66, 130, 165, 22, 144, 141, 147)"
5,3,"(17, 15, 10, 4, 18, 1, 8, 6, 19)","(8, 6, 2, 6, 14, 12, 7, 6, 4)","(112, 51, 50, 128, 168, 192, 119, 13, 70)"
5,4,"(3, 11, 1, 0, 14, 19, 17, 4, 16, 12, 10, 8, 15, 2, 18, 6, 7, 13)","(18, 11, 15, 15, 10, 7, 11, 11, 17, 5, 4, 15, 18, 12, 4, 13, 19, 18)","(149, 62, 116, 149, 84, 64, 145, 179, 147, 21, 13, 17, 51, 43, 97, 60, 12, 77)"
5,5,"(18, 9, 6, 4, 8, 3, 14, 11, 2, 17, 19, 10, 12, 1)","(18, 7, 11, 17, 1, 9, 1, 17, 15, 11, 7, 16, 9, 19)","(114, 80, 27, 101, 175, 132, 34, 92, 114, 166, 163, 62, 71, 27)"
5,6,"(8, 9, 17, 12, 18, 19, 11, 5, 15, 7)","(2, 7, 7, 4, 13, 11, 10, 11, 18, 17)","(158, 16, 144, 171, 73, 68, 183, 180, 19, 191)"
5,7,"(2, 17, 10, 3, 11, 6, 16, 5, 15, 8, 18, 9, 4, 0, 19)","(6, 2, 4, 11, 2, 3, 2, 19, 11, 14, 20, 6, 1, 12, 4)","(35, 200, 194, 135, 95, 190, 29, 101, 108, 150, 73, 13, 191, 120, 167)"
5,8,"(10, 14, 1)","(5, 13, 8)","(106, 92, 25)"
