kind,task,machine_selectable,process_time,power
2,7,"(2, 14, 4)","(10, 14, 1)","(33, 91, 87)"
3,0,"(14,)","(20,)","(139,)"
3,1,"(4, 9, 0, 12, 10, 13, 8)","(4, 17, 20, 1, 14, 13, 3)","(200, 42, 29, 88, 14, 72, 29)"
3,2,"(12, 6, 4, 10, 11, 14, 9, 7, 3, 13, 2, 1)","(10, 13, 4, 3, 8, 8, 14, 3, 19, 11, 9, 7)","(104, 49, 145, 14, 107, 79, 40, 200, 174, 96, 73, 160)"
3,3,"(1,)","(8,)","(37,)"
3,4,"(12, 14, 9, 8, 0, 3, 6, 11, 7, 13, 2, 1)","(10, 3, 12, 16, 3, 13, 12, 4, 5, 14, 18, 18)","(108, 156, 94, 15, 151, 161, 144, 120, 84, 166, 32, 182)"
4,0,"(2, 14, 3, 5, 4, 10, 1, 9, 0, 13, 7)","(6, 3, 9, 3, 10, 13, 20, 14, 14, 20, 17)","(176, 22, 76, 197, 91, 106, 121, 14, 199, 152, 174)"
4,1,"(12, 5, 13, 8)","(15, 16, 3, 12)","(194, 85, 143, 15)"
4,2,"(6, 10, 7, 9, 0, 8, 14, 13, 4)","(12, 20, 9, 17, 1, 17, 19, 13, 1)","(157, 119, 42, 174, 62, 63, 70, 135, 119)"
4,3,"(12, 3, 4, 6, 7, 5)","(16, 12, 13, 1, 11, 18)","(53, 90, 77, 144, 39, 147)"
4,4,"(3, 1, 8, 11)","(11, 19, 7, 9)","(164, 192, 12, 129)"
5,0,"(14, 7, 5, 9, 0, 12, 1)","(10, 19, 20, 1, 19, 12, 5)","(172, 151, 183, 191, 138, 124, 87)"
5,1,"(2, 11, 12, 3, 4, 5)","(9, 16, 13, 14, 5, 2)","(172, 81, 92, 93, 78, 95)"
5,2,"(14, 7)","(19, 12)","(122, 170)"
5,3,"(10, 5, 12, 3, 4, 8, 11)","(9, 5, 18, 13, 3, 20, 12)","(181, 60, 17, 28, 86, 175, 61)"
5,4,"(3, 7, 4, 1, 2, 8, 5, 6, 13)","(7, 14, 17, 3, 2, 13, 5, 16, 6)","(184, 101, 114, 92, 103, 51, 97, 46, 130)"
6,0,"(1,)","(4,)","(22,)"
6,1,"(9, 8, 1, 7, 10, 6, 4, 14, 2, 13, 3, 5, 0, 12)","(13, 6, 1, 4, 15, 1, 2, 19, 18, 2, 9, 16, 16, 9)","(55, 50, 15, 31, 29, 171, 199, 162, 114, 90, 122, 38, 58, 133)"
6,2,"(13, 3, 10, 2, 6, 4, 0, 12, 7, 5, 8)","(3, 11, 1, 3, 5, 17, 16, 19, 16, 11, 15)","(64, 25, 111, 175, 199, 32, 38, 33, 137, 192, 122)"
6,3,"(10, 6, 14, 13, 8, 3, 2, 4)","(9, 11, 2, 5, 12, 8, 3, 6)","(149, 109, 15, 33, 188, 138, 89, 17)"
6,4,"(6, 3, 5, 10, 8, 11, 13, 1, 12, 0, 4)","(2, 8, 5, 12, 15, 17, 20, 19, 12, 13, 13)","(131, 82, 138, 105, 61, 83, 158, 34, 38, 171, 24)"
6,5,"(2, 10, 9, 6, 8, 4, 5, 0, 1)","(13, 5, 5, 8, 9, 17, 9, 17, 15)","(199, 120, 157, 62, 154, 133, 194, 26, 39)"
7,0,"(12, 3, 11, 4, 10, 5, 7)","(1, 17, 13, 3, 10, 15, 5)","(171, 121, 127, 10, 35, 195, 101)"
7,1,"(2, 12, 5, 3, 13, 4, 7, 14, 9, 1, 8, 0, 11, 6)","(19, 19, 8, 15, 20, 14, 16, 18, 16, 15, 3, 15, 18, 15)","(141, 66, 85, 166, 140, 63, 98, 28, 161, 101, 20, 95, 78, 197)"
7,2,"(14, 12, 11, 8, 2)","(19, 2, 13, 5, 10)","(27, 83, 185, 171, 63)"
7,3,"(12, 5, 13)","(16, 18, 7)","(164, 86, 86)"
7,4,"(5, 2, 0, 6, 7, 1, 10)","(3, 14, 4, 15, 18, 17, 2)","(51, 153, 200, 78, 115, 178, 75)"
7,5,"(2, 9, 11, 5)","(8, 7, 18, 6)","(62, 31, 113, 65)"
7,6,"(5, 12, 6, 13, 14, 9, 7)","(11, 9, 1, 11, 2, 2, 13)","(199, 59, 91, 71, 142, 59, 76)"
7,7,"(10, 13, 5, 11, 0, 14, 3, 6, 7, 4)","(6, 12, 4, 11, 15, 3, 8, 18, 6, 17)","(88, 173, 131, 139, 169, 100, 69, 192, 130, 128)"
7,8,"(1, 6, 0, 8, 5, 13, 11, 10, 2, 9, 7, 3, 14, 12, 4)","(16, 12, 3, 9, 1, 2, 16, 8, 20, 19, 16, 20, 13, 4, 10)","(68, 150, 46, 154, 63, 49, 93, 88, 71, 136, 139, 91, 181, 35, 140)"
8,0,"(12, 4, 9, 3, 10, 0, 11, 7)","(19, 5, 13, 15, 11, 19, 3, 19)","(159, 119, 112, 20, 167, 124, 134, 83)"
8,1,"(9, 10)","(17, 4)","(84, 150)"
8,2,"(8, 13, 2, 5, 6, 14, 7, 11, 10, 12)","(11, 5, 7, 10, 18, 6, 5, 14, 1, 8)","(139, 14, 16, 67, 130, 153, 35, 167, 50, 143)"
8,3,"(3, 6, 4, 9)","(7, 17, 18, 12)","(160, 152, 59, 150)"
8,4,"(13, 8, 6, 11, 1, 2, 14, 0, 5, 7, 9, 3)","(16, 14, 4, 4, 14, 4, 2, 10, 18, 19, 18, 9)","(129, 176, 71, 74, 127, 78, 24, 42, 129, 84, 60, 77)"
8,5,"(6, 1, 2, 4, 7, 11, 3, 0)","(6, 6, 7, 8, 14, 12, 17, 16)","(155, 85, 191, 68, 180, 39, 89, 78)"
8,6,"(6, 2, 11, 0, 9, 3)","(2, 11, 19, 16, 7, 9)","(134, 49, 162, 139, 200, 162)"
8,7,"(9, 14, 8, 0, 2, 13, 11, 7, 3, 4)","(8, 10, 7, 19, 15, 18, 6, 7, 8, 12)","(133, 83, 29, 196, 31, 153, 87, 121, 27, 11)"
8,8,"(5, 8, 2, 10, 11, 6, 7, 0, 13, 12, 1, 9, 4, 3)","(14, 7, 1, 10, 16, 8, 10, 19, 17, 10, 18, 2, 8, 4)","(71, 193, 26, 183, 46, 142, 104, 129, 57, 11, 125, 142, 158, 53)"
8,9,"(13, 8, 4, 10, 14, 7, 0, 12, 3)","(12, 13, 20, 7, 11, 6, 7, 3, 18)","(100, 39, 186, 121, 41, 64, 76, 128, 95)"
9,0,"(2, 5, 3, 8, 6)","(2, 3, 19, 5, 8)","(47, 23, 32, 175, 80)"
9,1,"(14, 4, 7, 10, 9, 2, 8)","(12, 19, 15, 15, 4, 6, 11)","(131, 198, 160, 129, 106, 12, 108)"
9,2,"(6, 4, 2, 3, 14, 0, 1, 13, 10)","(19, 16, 1, 11, 20, 14, 14, 8, 11)","(46, 14, 68, 41, 189, 75, 92, 83, 132)"
9,3,"(4, 12, 10, 5, 7, 14, 2, 9)","(14, 3, 20, 4, 2, 18, 19, 16)","(114, 178, 91, 19, 141, 10, 100, 151)"
9,4,"(4, 10, 12, 6, 1)","(17, 11, 3, 14, 15)","(98, 185, 176, 72, 69)"
9,5,"(4, 9, 2, 14, 1, 5, 0, 8, 10, 7, 6)","(15, 17, 11, 19, 9, 5, 3, 20, 18, 13, 19)","(160, 64, 36, 133, 86, 159, 155, 109, 66, 176, 167)"
9,6,"(11, 0, 3, 9, 14, 2, 13, 10, 4, 1, 5, 6)","(9, 6, 6, 20, 8, 5, 3, 15, 15, 4, 17, 12)","(185, 161, 139, 92, 189, 140, 156, 191, 148, 66, 93, 180)"
9,7,"(7, 3, 8, 10, 11, 12)","(6, 6, 1, 10, 4, 4)","(132, 52, 132, 103, 96, 36)"
9,8,"(8, 7)","(13, 12)","(28, 101)"
9,9,"(14, 13, 11, 9, 3, 10, 7, 4, 12, 5, 8)","(6, 11, 11, 11, 15, 10, 9, 4, 14, 8, 15)","(98, 87, 188, 98, 161, 142, 66, 191, 171, 71, 190)"
10,0,"(9, 12, 5, 4, 10, 1, 13, 3, 7)","(9, 12, 6, 10, 3, 10, 20, 9, 17)","(181, 197, 127, 56, 84, 101, 191, 151, 70)"
10,1,"(4, 0, 13, 11, 14, 1, 2, 10, 3, 9, 12)","(15, 4, 19, 5, 4, 14, 14, 8, 1, 15, 1)","(46, 71, 37, 169, 193, 80, 40, 172, 140, 67, 119)"
10,2,"(8,)","(9,)","(194,)"
10,3,"(1, 8, 2)","(18, 5, 16)","(81, 109, 104)"
10,4,"(0, 2, 1, 13, 5, 7, 3, 9, 11, 6, 8, 10, 14)","(15, 5, 9, 14, 10, 12, 16, 20, 14, 9, 7, 6, 2)","(45, 62, 109, 143, 77, 113, 144, 101, 31, 64, 50, 32, 125)"
