kind,task,machine_selectable,process_time,power
1,7,"(8, 0, 4, 9, 3, 11, 10, 12)","(3, 19, 2, 13, 8, 1, 10, 5)","(24, 108, 194, 107, 127, 173, 66, 128)"
1,8,"(4, 0, 9, 10, 1, 8, 5, 13, 12, 11, 6, 7, 3, 2, 14)","(13, 17, 5, 19, 2, 13, 15, 20, 5, 18, 8, 18, 13, 18, 17)","(187, 182, 139, 193, 168, 103, 36, 197, 19, 56, 158, 44, 195, 85, 63)"
1,9,"(4, 0)","(11, 11)","(11, 187)"
2,0,"(10, 13, 14, 3, 5, 11, 4, 0, 1)","(19, 5, 2, 18, 17, 6, 2, 20, 16)","(143, 141, 152, 41, 10, 129, 123, 144, 156)"
2,1,"(7, 9, 8, 11, 14, 13, 0, 10, 1, 5, 6)","(13, 5, 15, 10, 11, 2, 6, 18, 19, 13, 4)","(156, 87, 121, 113, 16, 189, 164, 151, 173, 134, 78)"
2,2,"(1, 14, 3, 0, 5, 10, 11, 2)","(6, 13, 20, 19, 8, 11, 8, 5)","(168, 110, 87, 126, 48, 116, 44, 130)"
2,3,"(5, 12, 0, 10, 7, 11, 8, 4, 13, 2, 14, 9, 1)","(17, 10, 12, 5, 18, 2, 11, 2, 11, 1, 4, 20, 17)","(158, 179, 76, 166, 182, 115, 62, 127, 152, 53, 186, 33, 38)"
2,4,"(9,)","(15,)","(53,)"
2,5,"(5, 11, 12, 4, 9, 0, 2, 13, 7, 1, 10, 3, 6, 14)","(9, 12, 8, 20, 8, 11, 20, 2, 8, 20, 2, 19, 7, 20)","(176, 161, 91, 146, 35, 193, 145, 101, 26, 59, 65, 46, 141, 186)"
2,6,"(13, 6, 7, 14, 5, 11, 8, 9, 10, 2, 1, 12, 4)","(1, 14, 15, 19, 1, 13, 14, 9, 15, 12, 19, 7, 1)","(160, 86, 88, 50, 15, 77, 65, 171, 100, 119, 30, 168, 134)"
2,7,"(8, 13, 7, 5, 14, 10)","(12, 10, 20, 15, 16, 11)","(71, 89, 40, 14, 22, 154)"
3,0,"(13, 3, 14, 4, 1, 10, 8, 2, 9, 6)","(18, 6, 20, 12, 14, 6, 2, 3, 5, 16)","(151, 63, 165, 103, 117, 145, 199, 192, 57, 39)"
3,1,"(6, 11, 0, 14, 4, 5, 13, 2, 9, 1)","(12, 4, 9, 4, 2, 6, 2, 16, 2, 6)","(147, 161, 50, 72, 146, 180, 152, 167, 106, 117)"
3,2,"(9, 8, 13, 10, 7, 6, 14, 12, 4, 1, 3)","(10, 14, 18, 18, 19, 9, 20, 11, 12, 3, 20)","(66, 49, 162, 47, 171, 111, 33, 105, 57, 157, 74)"
3,3,"(13, 8, 5, 9, 10, 7, 1, 12, 0)","(18, 5, 12, 20, 11, 4, 5, 17, 11)","(60, 180, 96, 198, 47, 196, 159, 67, 138)"
3,4,"(5,)","(5,)","(179,)"
3,5,"(13, 7, 4, 9, 14, 6, 12)","(5, 12, 13, 2, 10, 19, 11)","(37, 131, 186, 70, 164, 166, 164)"
3,6,"(14, 6, 8, 9, 4, 0, 13, 7, 10, 3)","(16, 9, 8, 15, 20, 5, 10, 10, 8, 18)","(153, 66, 115, 17, 28, 176, 171, 54, 48, 43)"
3,7,"(11, 4, 3, 0, 7, 2, 12, 9, 5, 8, 6)","(14, 17, 3, 11, 13, 9, 12, 8, 15, 6, 16)","(88, 118, 80, 40, 73, 93, 136, 67, 62, 82, 137)"
3,8,"(9, 10, 2)","(2, 10, 11)","(28, 116, 183)"
4,0,"(7, 14, 5, 6, 11, 12, 4, 3, 8, 1, 13, 2, 0, 9)","(15, 13, 11, 10, 19, 15, 16, 16, 18, 19, 15, 20, 6, 10)","(104, 49, 105, 37, 195, 93, 62, 16, 22, 135, 38, 177, 56, 64)"
4,1,"(1, 9, 11, 13, 8, 6, 2)","(3, 5, 20, 7, 11, 7, 12)","(153, 128, 93, 150, 16, 21, 134)"
4,2,"(6, 3, 8, 9, 0, 5, 2, 12, 11, 4, 13, 1)","(14, 20, 6, 18, 17, 16, 18, 4, 5, 20, 5, 5)","(56, 105, 182, 75, 43, 107, 73, 123, 168, 19, 93, 84)"
4,3,"(11, 9, 4, 3, 2, 6, 14, 0, 10, 8, 12, 13, 7, 5)","(10, 20, 9, 8, 2, 20, 13, 1, 7, 14, 9, 20, 10, 1)","(122, 135, 53, 119, 78, 125, 175, 166, 171, 79, 116, 151, 54, 153)"
4,4,"(14, 11, 8, 9, 10, 2)","(5, 4, 17, 4, 16, 2)","(186, 159, 185, 122, 100, 80)"
4,5,"(14, 12, 6, 13, 5, 0, 2, 7, 11, 1, 3, 4, 10, 9)","(13, 17, 10, 19, 15, 3, 19, 5, 11, 1, 8, 5, 19, 17)","(26, 187, 151, 125, 70, 88, 144, 135, 128, 93, 19, 166, 115, 188)"
5,0,"(9,)","(11,)","(39,)"
5,1,"(10, 6, 0, 13)","(4, 7, 12, 1)","(171, 149, 46, 158)"
5,2,"(11, 3, 10, 13, 8, 4, 0, 9, 12, 5, 7, 14)","(3, 4, 9, 14, 20, 14, 11, 18, 11, 4, 16, 13)","(66, 58, 56, 136, 10, 172, 176, 14, 174, 198, 189, 70)"
5,3,"(6, 9, 4, 12, 13, 11, 0, 7, 1, 10, 3, 14, 8, 5, 2)","(7, 15, 11, 12, 16, 6, 11, 12, 16, 14, 19, 20, 3, 19, 10)","(148, 74, 139, 30, 76, 143, 36, 91, 62, 21, 62, 12, 124, 150, 86)"
5,4,"(9, 6, 11, 4, 7, 5, 2, 8, 12)","(10, 18, 10, 1, 19, 1, 13, 9, 11)","(87, 116, 156, 31, 167, 193, 113, 135, 16)"
5,5,"(6, 5, 9, 10, 13, 2, 11, 1, 7)","(20, 6, 7, 3, 12, 15, 18, 7, 3)","(158, 58, 179, 100, 128, 72, 133, 192, 86)"
5,6,"(13, 4, 0, 8, 3, 11, 10, 12, 1, 6, 7, 5)","(6, 9, 18, 11, 2, 16, 16, 6, 7, 3, 16, 2)","(199, 102, 73, 67, 199, 107, 160, 80, 87, 19, 87, 188)"
5,7,"(12, 4, 13, 14, 5, 11, 7)","(9, 11, 15, 5, 1, 20, 6)","(70, 45, 25, 117, 107, 105, 15)"
5,8,"(13, 10, 12, 4, 1, 0, 3, 8, 5, 6)","(11, 20, 13, 13, 6, 14, 18, 13, 18, 10)","(196, 196, 36, 50, 163, 198, 94, 160, 23, 100)"
6,0,"(0, 1, 13, 14, 5, 6, 7, 3, 11, 10)","(4, 7, 10, 17, 7, 11, 18, 3, 1, 12)","(47, 200, 73, 105, 48, 19, 93, 26, 141, 36)"
6,1,"(11, 0, 8, 4, 7, 2, 3, 5, 12, 1)","(6, 18, 13, 10, 4, 4, 20, 9, 20, 11)","(152, 92, 86, 98, 110, 23, 70, 50, 89, 76)"
6,2,"(12, 0, 7, 8, 14, 3)","(17, 3, 13, 12, 3, 1)","(97, 155, 55, 74, 46, 124)"
6,3,"(0, 10, 5, 13, 4)","(13, 19, 14, 9, 20)","(83, 79, 74, 109, 31)"
6,4,"(0, 8, 10, 12, 4)","(9, 14, 5, 17, 20)","(132, 55, 172, 61, 197)"
6,5,"(12,)","(8,)","(59,)"
6,6,"(12, 9, 11, 10, 7, 0, 2, 1, 3, 5)","(8, 10, 3, 1, 11, 4, 20, 14, 20, 18)","(102, 173, 165, 149, 82, 67, 68, 127, 155, 183)"
6,7,"(11, 2, 3, 10, 4, 13)","(16, 10, 16, 16, 17, 15)","(47, 108, 184, 80, 140, 56)"
7,0,"(9,)","(4,)","(52,)"
7,1,"(6, 12, 8, 2, 10, 7, 5, 9, 14, 0, 1, 4)","(15, 2, 14, 16, 16, 14, 14, 11, 4, 7, 14, 8)","(120, 93, 85, 92, 139, 167, 162, 82, 29, 176, 143, 185)"
7,2,"(1, 4, 14, 8, 13, 7, 9, 6, 12, 2, 0, 3, 11, 10)","(14, 14, 19, 15, 7, 4, 19, 15, 8, 3, 20, 11, 13, 14)","(167, 101, 42, 21, 121, 170, 189, 195, 66, 26, 154, 157, 74, 170)"
7,3,"(10, 12, 5, 11, 4, 0, 9, 2, 13, 6, 7, 8, 14, 1)","(5, 9, 12, 12, 9, 1, 17, 6, 6, 17, 12, 5, 13, 3)","(176, 31, 96, 162, 47, 92, 58, 193, 32, 15, 84, 165, 194, 96)"
7,4,"(13, 1, 14, 7, 12, 6, 0, 8, 10, 3, 11, 9, 2, 4, 5)","(19, 20, 14, 12, 20, 7, 17, 16, 2, 18, 10, 17, 3, 10, 20)","(61, 111, 37, 89, 113, 26, 114, 102, 118, 93, 119, 157, 50, 141, 63)"
7,5,"(6, 9, 4, 1, 13, 11, 14, 8, 5, 2, 10)","(13, 10, 6, 14, 4, 4, 5, 5, 16, 18, 16)","(82, 163, 130, 126, 102, 141, 43, 120, 105, 36, 180)"
7,6,"(4, 9, 2, 0, 14, 11, 3, 13, 1)","(15, 15, 3, 20, 12, 4, 19, 20, 6)","(177, 24, 200, 80, 51, 154, 85, 79, 113)"
7,7,"(6, 0, 3)","(8, 15, 3)","(136, 110, 84)"
7,8,"(6, 5, 12, 2, 9, 4, 7)","(3, 3, 16, 16, 13, 18, 18)","(57, 175, 193, 50, 68, 129, 26)"
7,9,"(6, 13, 8, 0, 1, 11, 12, 7, 4, 10, 3)","(19, 7, 3, 2, 20, 4, 15, 5, 2, 1, 1)","(143, 44, 11, 109, 194, 133, 140, 17, 106, 137, 34)"
8,0,"(8,)","(19,)","(112,)"
8,1,"(7, 8)","(18, 10)","(166, 130)"
8,2,"(3, 12, 8, 2, 6, 4, 7, 11, 10, 5)","(18, 2, 16, 5, 3, 5, 10, 18, 15, 19)","(87, 32, 163, 68, 181, 99, 68, 165, 122, 55)"
8,3,"(3, 1, 2, 10)","(2, 17, 8, 6)","(163, 14, 73, 108)"
8,4,"(12, 13, 5, 6, 0, 3, 7, 14, 8, 1, 10, 4, 9, 2, 11)","(19, 4, 3, 2, 1, 12, 11, 6, 10, 20, 13, 15, 16, 6, 5)","(113, 141, 77, 114, 75, 76, 163, 14, 57, 18, 175, 188, 80, 125, 11)"
8,5,"(13, 0)","(3, 18)","(148, 72)"
8,6,"(8, 6, 0, 14, 9, 3, 1, 10, 13, 7, 2)","(7, 5, 9, 12, 8, 5, 3, 4, 14, 6, 5)","(66, 68, 190, 43, 132, 59, 189, 108, 157, 179, 124)"
9,0,"(8, 4, 6, 5, 3, 1, 10, 12, 11, 7, 14, 9, 13, 2, 0)","(18, 15, 2, 5, 1, 13, 20, 10, 13, 8, 1, 9, 18, 13, 2)","(58, 113, 81, 192, 94, 198, 17, 122, 62, 53, 145, 19, 48, 196, 154)"
9,1,"(0, 9, 1, 12)","(9, 20, 14, 15)","(143, 73, 167, 137)"
9,2,"(5, 0, 6, 8, 1, 10, 4, 11, 13, 7)","(9, 13, 9, 15, 15, 17, 12, 18, 8, 3)","(96, 195, 147, 85, 178, 24, 115, 81, 90, 75)"
9,3,"(0, 6, 4, 5)","(2, 8, 19, 13)","(198, 15, 164, 178)"
9,4,"(6, 1, 2, 11, 9, 4, 8, 5, 7)","(19, 7, 5, 19, 17, 11, 19, 10, 20)","(182, 167, 134, 138, 83, 170, 132, 195, 22)"
9,5,"(7, 4, 6, 1, 2, 10, 5, 14, 11, 8)","(12, 6, 18, 7, 15, 4, 6, 4, 19, 13)","(100, 95, 126, 102, 180, 117, 137, 147, 61, 54)"
9,6,"(0, 2, 3)","(15, 20, 15)","(193, 90, 63)"
9,7,"(6,)","(3,)","(189,)"
10,0,"(10, 12, 14, 7)","(3, 15, 9, 9)","(68, 69, 64, 56)"
10,1,"(12, 13, 0, 9)","(13, 19, 19, 15)","(185, 160, 193, 140)"
10,2,"(7, 2, 13, 1, 5, 0, 3)","(7, 7, 14, 15, 14, 6, 11)","(144, 158, 124, 26, 25, 38, 120)"
10,3,"(4, 10, 14, 7, 5)","(18, 12, 5, 4, 11)","(27, 30, 72, 123, 83)"
10,4,"(5, 14, 8, 3, 0, 10, 9, 11, 12, 7, 2, 13, 4, 1, 6)","(13, 19, 4, 15, 12, 13, 9, 15, 6, 14, 10, 14, 13, 4, 19)","(54, 130, 46, 150, 66, 115, 136, 65, 167, 88, 32, 152, 103, 35, 128)"
10,5,"(10, 1, 9, 2, 5, 12, 7)","(19, 3, 4, 8, 15, 12, 5)","(166, 153, 84, 160, 58, 32, 26)"
10,6,"(12, 9, 0, 11, 14)","(13, 4, 1, 8, 2)","(27, 200, 83, 131, 176)"
10,7,"(2, 10, 8, 1, 5, 14, 9, 13, 6, 4, 11, 3, 12, 0, 7)","(14, 4, 2, 11, 14, 18, 15, 17, 11, 4, 20, 17, 6, 12, 3)","(174, 194, 149, 198, 59, 10, 37, 199, 72, 20, 200, 161, 140, 189, 194)"
10,8,"(5, 1, 9, 13, 4, 2, 14, 3, 11, 12, 0, 6, 10)","(12, 9, 10, 9, 18, 6, 5, 15, 4, 19, 20, 20, 8)","(45, 199, 137, 112, 33, 32, 154, 108, 197, 30, 174, 114, 78)"
10,9,"(5, 8, 11, 9, 12, 2, 13, 10, 0, 3, 4)","(10, 3, 15, 11, 15, 13, 5, 12, 20, 16, 10)","(44, 111, 182, 190, 88, 180, 177, 89, 136, 44, 175)"
