kind,task,machine_selectable,process_time,power
2,7,"(10, 11, 0, 19, 17, 8, 18, 13, 1, 15, 6, 7, 2, 4, 9, 14)","(1, 19, 4, 20, 8, 13, 8, 5, 6, 6, 6, 3, 17, 2, 16, 11)","(121, 187, 144, 39, 101, 44, 73, 151, 69, 192, 88, 95, 140, 140, 62, 111)"
2,8,"(18, 6, 16, 10, 7)","(2, 2, 11, 6, 10)","(66, 24, 154, 176, 49)"
3,0,"(13, 18, 2, 11, 8, 3, 14, 9, 17, 0, 12, 6, 10, 1, 4, 7, 16)","(11, 5, 14, 10, 13, 1, 18, 8, 3, 2, 13, 13, 9, 15, 4, 7, 9)","(156, 128, 136, 176, 52, 18, 47, 164, 72, 138, 88, 37, 84, 17, 127, 144, 132)"
3,1,"(0, 10, 12, 18, 7, 11, 14, 9, 8, 6, 19, 2, 3)","(3, 12, 6, 6, 8, 1, 5, 20, 1, 9, 4, 2, 3)","(78, 158, 146, 62, 138, 61, 58, 71, 37, 42, 61, 111, 155)"
3,2,"(19, 7, 4)","(15, 2, 12)","(20, 181, 102)"
3,3,"(9, 11, 14, 16, 18, 12, 1)","(17, 13, 3, 6, 2, 2, 10)","(138, 74, 115, 31, 149, 18, 191)"
3,4,"(8, 19, 9, 15, 6, 4, 0, 18, 10, 16, 14, 2, 1, 11, 5, 13, 12, 17, 7, 3)","(6, 7, 16, 1, 20, 3, 13, 9, 6, 15, 8, 20, 19, 9, 7, 6, 14, 12, 7, 15)","(184, 106, 126, 86, 121, 161, 17, 13, 147, 65, 31, 58, 76, 71, 120, 41, 32, 116, 44, 182)"
3,5,"(18, 16, 0, 10, 12, 7, 11, 5, 8, 9)","(11, 9, 11, 18, 10, 1, 11, 3, 12, 5)","(185, 120, 82, 167, 141, 83, 123, 198, 180, 90)"
3,6,"(18, 7, 15, 11, 16, 17)","(11, 18, 5, 18, 18, 17)","(98, 185, 28, 20, 170, 113)"
4,0,"(10, 7, 2, 8, 12, 17, 16, 14, 13)","(9, 8, 19, 17, 1, 2, 4, 15, 7)","(191, 154, 78, 130, 107, 34, 143, 61, 67)"
4,1,"(0, 9, 13, 6, 14, 17, 19, 15, 12, 10, 8, 18, 1, 4, 5, 11, 16, 2, 3, 7)","(9, 2, 4, 15, 11, 13, 15, 19, 12, 13, 4, 20, 14, 3, 19, 19, 13, 10, 4, 3)","(52, 124, 170, 138, 183, 23, 147, 36, 94, 124, 59, 106, 144, 83, 150, 57, 53, 59, 57, 35)"
4,2,"(1, 11, 6, 0, 5, 10, 7, 9, 16, 3)","(15, 10, 1, 8, 10, 9, 8, 13, 17, 19)","(75, 32, 125, 115, 111, 35, 162, 106, 27, 41)"
4,3,"(19, 9, 0, 2, 11, 4, 1, 8, 10, 6, 15, 17, 3, 16, 18, 5, 13, 12, 7, 14)","(13, 16, 11, 17, 5, 6, 8, 6, 15, 4, 1, 19, 12, 5, 15, 18, 1, 13, 9, 15)","(185, 86, 63, 95, 81, 184, 75, 157, 160, 11, 90, 31, 80, 110, 72, 80, 181, 19, 147, 20)"
4,4,"(0, 15, 13, 4, 2, 8, 16, 9, 11, 10, 3, 7, 5)","(1, 4, 20, 20, 17, 3, 17, 12, 16, 12, 19, 12, 3)","(163, 146, 95, 21, 81, 183, 111, 75, 56, 175, 92, 143, 157)"
4,5,"(12, 1, 16, 8, 19, 6, 14, 15, 4, 10, 0, 17, 3, 9, 2, 11, 18, 13, 5)","(3, 10, 5, 16, 2, 11, 7, 17, 3, 3, 16, 9, 1, 8, 12, 13, 15, 14, 3)","(41, 21, 185, 194, 180, 68, 186, 149, 159, 157, 124, 40, 116, 92, 31, 77, 67, 44, 87)"
4,6,"(16,)","(7,)","(61,)"
4,7,"(3, 19, 15, 9, 2, 6)","(8, 8, 14, 14, 7, 15)","(75, 109, 26, 188, 69, 80)"
5,0,"(1, 13, 17, 3, 8, 6, 11, 2, 10, 16, 7, 9, 14, 18, 12, 0, 15, 19, 4, 5)","(20, 11, 18, 20, 20, 13, 5, 9, 5, 5, 17, 4, 16, 19, 18, 1, 17, 6, 7, 14)","(158, 187, 134, 168, 94, 95, 152, 132, 199, 188, 90, 146, 174, 95, 52, 151, 71, 24, 184, 149)"
5,1,"(10, 16, 12, 1, 6, 0, 4, 3, 15, 13, 19, 9, 5, 7)","(13, 5, 14, 18, 2, 7, 4, 4, 1, 3, 1, 15, 4, 20)","(130, 87, 178, 38, 193, 12, 47, 35, 156, 57, 27, 32, 137, 45)"
5,2,"(4, 19, 3, 15, 13, 16, 18, 2, 8, 0, 5)","(3, 9, 12, 18, 12, 20, 14, 8, 18, 11, 15)","(182, 103, 46, 123, 159, 21, 56, 145, 95, 129, 16)"
5,3,"(5,)","(4,)","(12,)"
5,4,"(19, 1, 14, 9, 17, 3, 4, 16, 12)","(4, 13, 8, 1, 2, 12, 8, 19, 7)","(139, 145, 120, 66, 86, 166, 200, 193, 54)"
6,0,"(16, 4, 12, 11, 10, 17, 3, 7, 13, 6, 19, 9, 14, 1, 15, 5, 0)","(12, 18, 8, 10, 3, 3, 13, 18, 10, 17, 6, 5, 2, 19, 14, 20, 17)","(96, 80, 25, 142, 149, 13, 178, 73, 157, 80, 132, 117, 111, 175, 120, 60, 123)"
6,1,"(14, 15, 10, 3, 17, 19, 18, 16, 4, 9, 8, 1, 6, 12, 11, 2)","(20, 17, 19, 6, 13, 5, 10, 10, 9, 12, 10, 1, 19, 4, 6, 20)","(104, 90, 11, 117, 85, 162, 33, 77, 70, 73, 44, 185, 125, 135, 157, 86)"
6,2,"(10, 15, 5, 8, 2, 6, 3, 11, 14, 13)","(3, 12, 5, 1, 18, 3, 3, 7, 16, 10)","(117, 66, 107, 98, 95, 160, 175, 25, 141, 47)"
6,3,"(2, 9, 14, 13, 18, 4, 16, 19, 5, 12, 7, 15, 8, 6, 1, 11)","(18, 17, 15, 2, 15, 4, 3, 5, 5, 11, 10, 14, 3, 18, 2, 19)","(95, 47, 89, 103, 49, 166, 139, 146, 17, 168, 30, 199, 89, 97, 112, 196)"
6,4,"(3, 12, 13, 1, 14, 17, 6, 15, 19, 2, 8, 10, 5, 11, 4, 7, 18, 16, 9)","(11, 7, 8, 4, 6, 11, 20, 3, 2, 2, 3, 15, 19, 12, 2, 2, 1, 5, 19)","(164, 129, 129, 138, 196, 145, 191, 83, 121, 198, 85, 115, 55, 178, 156, 117, 32, 78, 87)"
6,5,"(2, 10, 15, 3, 9, 8, 19, 17, 11, 4, 13, 6, 0, 7, 5, 12, 18, 14, 1)","(4, 4, 12, 15, 17, 9, 7, 12, 7, 3, 12, 9, 11, 2, 19, 15, 11, 19, 11)","(13, 174, 99, 131, 175, 73, 133, 80, 115, 145, 135, 168, 193, 183, 60, 38, 72, 189, 63)"
6,6,"(12, 11, 0, 5, 3, 2, 9, 18, 14, 17, 13, 6, 7, 4, 19)","(14, 5, 16, 5, 19, 13, 9, 12, 10, 5, 15, 8, 16, 10, 12)","(190, 153, 33, 74, 72, 189, 113, 99, 112, 105, 84, 81, 47, 130, 87)"
6,7,"(10, 15, 14, 8, 1, 11, 6, 3, 13, 4, 7, 17, 5, 2, 9, 19, 0)","(11, 5, 9, 8, 13, 18, 3, 8, 14, 5, 17, 14, 16, 11, 2, 18, 20)","(30, 61, 126, 90, 76, 133, 177, 26, 25, 169, 50, 28, 136, 184, 146, 127, 94)"
7,0,"(0,)","(6,)","(49,)"
7,1,"(4, 18, 10, 19, 13, 11, 6, 9, 7, 14, 2, 16, 0, 5, 1, 8, 12, 15)","(1, 6, 2, 10, 11, 3, 18, 15, 5, 10, 19, 7, 11, 11, 4, 15, 4, 17)","(142, 183, 156, 43, 110, 165, 86, 51, 184, 86, 103, 179, 51, 113, 140, 42, 99, 147)"
7,2,"(12, 9, 19, 18)","(12, 5, 16, 7)","(46, 106, 186, 16)"
7,3,"(14, 2, 8, 12, 17, 19, 11, 18, 9, 6, 7, 5, 16, 15, 0, 3, 1, 10, 13)","(13, 19, 9, 18, 4, 18, 17, 2, 8, 14, 6, 19, 12, 3, 12, 7, 18, 18, 5)","(27, 113, 151, 153, 161, 109, 13, 43, 99, 42, 118, 110, 158, 138, 10, 156, 113, 89, 46)"
7,4,"(1, 10, 15, 18, 6, 3, 12)","(15, 1, 13, 11, 16, 13, 12)","(152, 186, 164, 177, 173, 167, 33)"
7,5,"(3, 10, 19, 1, 17, 13, 2, 9, 14, 7, 15, 5, 18, 11)","(17, 7, 16, 20, 14, 2, 9, 20, 19, 7, 10, 3, 15, 12)","(83, 72, 129, 95, 134, 82, 151, 12, 72, 61, 18, 90, 167, 27)"
7,6,"(2, 0, 8, 17, 11, 5, 16, 4, 3, 18, 6, 15, 13, 7, 10, 14, 12, 9)","(15, 19, 11, 12, 15, 11, 1, 5, 12, 2, 7, 15, 6, 3, 2, 20, 14, 11)","(96, 141, 138, 110, 77, 32, 76, 188, 111, 129, 26, 25, 99, 195, 138, 101, 19, 76)"
8,0,"(3, 16, 9, 5, 11, 8, 2, 0, 1, 4, 18, 14, 13, 19, 12, 10, 7, 15, 17, 6)","(3, 13, 4, 7, 17, 3, 18, 5, 17, 8, 12, 7, 19, 11, 10, 5, 17, 18, 16, 17)","(100, 30, 67, 11, 29, 36, 126, 30, 26, 52, 108, 156, 149, 161, 170, 95, 163, 198, 29, 37)"
8,1,"(19, 15, 11, 3, 13, 10, 17, 18, 4, 16)","(10, 7, 17, 19, 7, 9, 3, 18, 12, 18)","(151, 106, 99, 24, 185, 64, 17, 104, 18, 34)"
8,2,"(14, 5, 6, 4, 0, 10, 16, 12, 19, 18, 9, 15)","(8, 18, 10, 18, 7, 6, 3, 8, 19, 13, 20, 2)","(148, 92, 120, 192, 189, 190, 42, 187, 59, 22, 69, 195)"
8,3,"(2, 1, 13, 19, 10, 3, 17, 4, 14, 5, 11, 15, 18, 0, 7)","(8, 2, 5, 11, 8, 11, 20, 11, 14, 11, 13, 15, 16, 9, 6)","(51, 44, 171, 191, 12, 137, 74, 115, 72, 168, 89, 44, 158, 95, 124)"
8,4,"(19, 16, 7, 2, 14, 5, 3, 17, 8, 15, 1, 0, 6, 12, 18)","(6, 16, 19, 18, 7, 10, 15, 20, 14, 20, 16, 4, 10, 14, 5)","(38, 157, 149, 23, 115, 197, 191, 15, 179, 134, 77, 73, 111, 118, 170)"
8,5,"(7, 13, 1, 14, 0, 5, 12, 11, 3, 10, 2)","(16, 1, 5, 16, 16, 9, 16, 13, 11, 13, 20)","(78, 191, 167, 67, 11, 124, 134, 94, 12, 105, 122)"
8,6,"(17, 13, 15, 14, 9, 4, 12, 7, 2, 19, 5, 18, 8, 16, 0, 6, 1)","(1, 6, 12, 4, 2, 15, 5, 3, 6, 11, 6, 1, 13, 18, 20, 14, 13)","(156, 170, 25, 105, 57, 164, 25, 65, 194, 31, 156, 169, 37, 59, 142, 145, 170)"
8,7,"(12, 15, 0, 1, 5, 2, 8, 4)","(3, 13, 5, 11, 10, 13, 13, 12)","(160, 80, 136, 166, 63, 81, 51, 153)"
9,0,"(11, 18, 16, 15, 10, 5, 2, 19, 12, 8, 0)","(16, 13, 10, 17, 10, 5, 18, 14, 6, 13, 15)","(63, 128, 135, 181, 58, 62, 133, 160, 195, 127, 20)"
9,1,"(17, 18, 0, 8, 19, 4)","(9, 8, 9, 18, 16, 5)","(196, 136, 44, 65, 132, 56)"
9,2,"(19, 7, 3, 14, 0, 18, 15, 1, 9, 10, 13, 11, 2, 5, 8)","(3, 2, 19, 6, 2, 17, 5, 13, 9, 1, 14, 8, 1, 19, 2)","(57, 119, 76, 151, 10, 102, 12, 40, 128, 190, 196, 79, 116, 59, 137)"
9,3,"(1, 7, 8, 16, 12, 0, 5, 19)","(6, 12, 4, 11, 9, 3, 5, 1)","(118, 20, 159, 10, 107, 94, 180, 49)"
9,4,"(2, 10, 14, 12, 15, 4, 18, 8, 5, 13, 9, 0, 7, 19)","(17, 9, 17, 9, 1, 3, 17, 3, 9, 4, 8, 8, 1, 14)","(153, 163, 72, 158, 160, 11, 86, 49, 67, 176, 146, 14, 79, 70)"
9,5,"(9, 12, 15, 3, 0, 1, 18)","(10, 18, 4, 10, 10, 10, 14)","(121, 142, 96, 158, 94, 74, 168)"
9,6,"(9, 5, 10)","(11, 16, 9)","(173, 30, 60)"
9,7,"(9, 7, 11, 3, 14, 8, 10)","(15, 10, 15, 1, 9, 2, 2)","(71, 54, 164, 73, 176, 199, 115)"
9,8,"(3, 9)","(1, 17)","(83, 41)"
9,9,"(17, 4, 2, 19, 9, 6, 15, 1)","(14, 16, 13, 13, 5, 2, 4, 10)","(102, 112, 177, 112, 105, 144, 53, 105)"
10,0,"(8, 19, 13, 12, 14, 18, 5, 11, 6, 2, 9)","(14, 12, 10, 10, 10, 16, 17, 20, 9, 5, 10)","(151, 129, 52, 180, 42, 174, 103, 67, 131, 143, 26)"
10,1,"(2, 19, 16, 1)","(19, 8, 6, 9)","(192, 167, 25, 185)"
10,2,"(10,)","(7,)","(26,)"
10,3,"(0, 1)","(10, 10)","(41, 161)"
10,4,"(14, 9, 17, 10, 16, 8, 11, 1, 18, 0, 12)","(2, 19, 5, 19, 6, 8, 8, 7, 19, 1, 9)","(136, 114, 130, 15, 92, 82, 149, 62, 29, 86, 65)"
10,5,"(11, 17, 7, 15, 19)","(17, 12, 20, 16, 3)","(79, 175, 121, 59, 55)"
10,6,"(10, 2, 5, 17, 14, 3, 16, 0, 15, 6, 8, 9, 12, 13, 4, 1, 18)","(12, 16, 16, 3, 9, 20, 13, 15, 17, 4, 18, 7, 1, 1, 19, 1, 3)","(31, 24, 62, 114, 163, 143, 107, 91, 12, 178, 56, 116, 88, 145, 131, 104, 46)"
10,7,"(6, 2)","(1, 19)","(12, 68)"
11,0,"(0, 19, 10, 14, 6, 16, 8, 3, 15, 5, 12, 17, 2, 11, 4, 13, 18, 7, 1, 9)","(20, 19, 8, 8, 11, 19, 7, 12, 7, 14, 13, 5, 13, 18, 5, 1, 7, 11, 8, 17)","(123, 108, 130, 138, 83, 107, 152, 17, 40, 58, 126, 199, 134, 31, 18, 178, 168, 72, 174, 170)"
11,1,"(17,)","(12,)","(143,)"
11,2,"(2, 7, 3, 18, 15, 13, 12, 11, 0, 8, 4, 10)","(20, 1, 19, 4, 6, 17, 1, 17, 1, 1, 3, 12)","(78, 152, 111, 173, 79, 191, 149, 168, 168, 142, 49, 179)"
11,3,"(9, 15, 10)","(13, 11, 18)","(158, 45, 43)"
11,4,"(9, 3, 6, 7, 8, 18)","(1, 2, 1, 13, 19, 10)","(155, 57, 185, 158, 184, 64)"
11,5,"(19, 14, 11)","(13, 17, 18)","(141, 118, 45)"
11,6,"(17, 11, 4, 9)","(14, 12, 9, 12)","(156, 135, 181, 156)"
11,7,"(14, 1, 5, 10)","(3, 1, 16, 17)","(98, 185, 121, 180)"
11,8,"(13, 4)","(12, 3)","(165, 149)"
11,9,"(2, 13, 4, 10, 11, 9, 7, 1, 14, 19, 5)","(13, 17, 12, 10, 1, 2, 9, 11, 15, 20, 17)","(29, 23, 162, 124, 173, 13, 158, 54, 52, 150, 99)"
12,0,"(19, 2, 18, 12, 10, 4, 3)","(17, 20, 3, 7, 8, 1, 6)","(44, 111, 27, 158, 192, 60, 53)"
12,1,"(0, 15, 8)","(17, 15, 11)","(75, 16, 36)"
12,2,"(16, 13, 9, 19, 2, 18, 1, 5, 4, 8, 12, 0, 11, 7, 17, 15, 3, 6)","(17, 14, 12, 2, 3, 1, 4, 20, 6, 17, 7, 19, 2, 6, 3, 9, 3, 1)","(24, 168, 90, 158, 116, 146, 156, 30, 14, 168, 125, 73, 24, 46, 189, 155, 144, 53)"
12,3,"(11, 16, 15, 14, 17, 8, 10, 19, 12, 3, 4)","(15, 12, 19, 17, 7, 13, 8, 3, 5, 20, 10)","(63, 171, 53, 193, 43, 155, 132, 171, 31, 70, 107)"
12,4,"(19, 12, 15, 6)","(10, 4, 7, 20)","(66, 152, 109, 102)"
12,5,"(7, 11, 19, 18, 5, 13, 9, 6, 1, 8, 17, 10, 3, 14, 4, 12, 2, 0, 15, 16)","(3, 11, 8, 10, 2, 18, 12, 10, 19, 9, 5, 14, 17, 20, 2, 3, 19, 17, 6, 2)","(12, 115, 189, 142, 73, 190, 14, 30, 129, 130, 14, 50, 198, 30, 154, 82, 196, 172, 121, 75)"
12,6,"(12,)","(4,)","(98,)"
12,7,"(14, 4, 3, 13, 7, 11, 17)","(6, 5, 9, 13, 1, 13, 15)","(100, 187, 152, 118, 98, 67, 102)"
12,8,"(2, 6, 15, 12, 9, 11, 1, 19, 0, 17, 5, 8, 7, 18, 14, 3, 10, 4, 13, 16)","(13, 11, 13, 12, 17, 17, 14, 10, 18, 11, 5, 5, 14, 9, 19, 15, 4, 14, 17, 5)","(177, 38, 97, 159, 170, 30, 185, 92, 25, 181, 123, 192, 60, 15, 141, 54, 65, 139, 40, 98)"
13,0,"(9, 4, 18, 2, 17, 0, 16, 7, 5, 6, 15, 1, 13, 12, 8, 11, 14, 19, 10)","(19, 2, 18, 9, 7, 4, 9, 7, 19, 19, 3, 13, 17, 8, 12, 20, 17, 14, 14)","(42, 33, 60, 65, 103, 118, 124, 107, 19, 33, 53, 69, 86, 108, 90, 163, 49, 131, 177)"
13,1,"(13, 11, 12, 5, 4, 2, 1, 15)","(2, 19, 20, 11, 6, 5, 12, 6)","(141, 42, 156, 29, 68, 129, 160, 178)"
13,2,"(11, 15, 10, 17, 0)","(8, 12, 19, 6, 8)","(40, 181, 101, 15, 199)"
13,3,"(17, 6, 16, 19, 7, 18)","(15, 17, 17, 20, 19, 13)","(78, 54, 198, 52, 142, 195)"
13,4,"(18, 2, 14, 8, 0, 5, 3, 10, 7, 17, 12, 13)","(14, 2, 19, 9, 3, 3, 20, 14, 5, 9, 12, 14)","(195, 89, 64, 136, 122, 19, 104, 196, 48, 193, 79, 31)"
13,5,"(2, 15, 17, 11, 5, 7, 8, 14, 16, 18, 0, 10, 19, 3, 12, 6, 13, 9)","(12, 2, 20, 6, 19, 18, 9, 18, 13, 16, 13, 10, 9, 2, 7, 15, 18, 14)","(19, 126, 27, 184, 18, 58, 199, 168, 10, 159, 135, 167, 185, 80, 198, 79, 79, 76)"
13,6,"(17, 0, 13, 12, 18, 9)","(5, 12, 18, 5, 11, 11)","(159, 189, 150, 152, 63, 44)"
13,7,"(16, 19, 15, 14, 3, 8, 11, 13, 18, 12, 4)","(20, 19, 9, 3, 3, 17, 14, 8, 4, 7, 9)","(158, 143, 72, 45, 90, 141, 135, 12, 114, 60, 102)"
13,8,"(15, 0)","(4, 1)","(40, 164)"
