kind,task,machine_selectable,process_time,power
9,1,"(2, 6, 7)","(14, 4, 14)","(42, 157, 148)"
9,2,"(7, 12, 1, 8, 0, 11, 14, 6, 10, 4, 3, 2)","(16, 19, 17, 16, 19, 18, 10, 11, 4, 19, 14, 14)","(198, 185, 92, 104, 53, 28, 167, 173, 64, 111, 117, 141)"
9,3,"(13, 8, 12, 9, 6, 2, 10)","(13, 6, 5, 8, 7, 17, 18)","(127, 170, 85, 194, 117, 49, 118)"
9,4,"(11, 12, 2, 5, 7, 1, 3, 0, 9)","(5, 5, 14, 10, 5, 12, 8, 5, 20)","(81, 21, 95, 141, 70, 125, 162, 127, 132)"
9,5,"(14, 9, 7, 6, 10, 3, 11, 4, 5, 8)","(16, 14, 13, 19, 13, 17, 7, 2, 6, 19)","(27, 63, 38, 169, 102, 36, 57, 21, 194, 73)"
9,6,"(12, 6, 11, 10, 4, 1)","(10, 5, 2, 10, 1, 16)","(103, 26, 82, 13, 39, 120)"
10,0,"(0, 3, 10, 7, 6, 11, 2, 12, 14, 4)","(7, 6, 1, 16, 12, 2, 13, 9, 3, 18)","(171, 82, 107, 68, 161, 69, 57, 21, 48, 23)"
10,1,"(4, 1, 5, 2, 14, 7, 6, 9, 13, 11)","(16, 2, 17, 14, 12, 9, 20, 20, 3, 4)","(186, 81, 47, 102, 190, 188, 76, 10, 163, 173)"
10,2,"(11, 8, 0, 2, 6, 14, 9, 10, 1)","(11, 13, 10, 10, 3, 6, 11, 14, 6)","(196, 117, 109, 66, 76, 36, 198, 18, 129)"
10,3,"(11, 6, 1, 14, 0, 8, 4)","(12, 10, 3, 4, 18, 18, 3)","(102, 167, 123, 187, 128, 54, 147)"
10,4,"(4, 2, 3, 6, 9, 14, 10, 11)","(1, 8, 18, 17, 9, 4, 3, 20)","(166, 195, 198, 135, 111, 175, 116, 170)"
10,5,"(8, 11, 12, 14, 2, 6, 1, 10, 7, 13)","(19, 17, 15, 9, 12, 13, 5, 10, 18, 5)","(59, 115, 36, 51, 58, 163, 26, 140, 50, 168)"
11,0,"(2, 7, 4, 5, 3, 10)","(1, 8, 10, 18, 2, 11)","(120, 172, 83, 98, 73, 133)"
11,1,"(6, 3, 10, 13, 5, 11, 1, 0, 4)","(7, 6, 8, 8, 18, 20, 18, 2, 6)","(87, 59, 12, 62, 24, 104, 14, 104, 23)"
11,2,"(8, 6, 14, 1, 0, 11)","(16, 3, 11, 19, 15, 3)","(85, 193, 10, 55, 112, 53)"
11,3,"(14, 0, 10)","(15, 7, 20)","(165, 183, 160)"
11,4,"(1,)","(9,)","(163,)"
11,5,"(7, 10, 1, 3, 5, 13, 6, 14, 8, 2, 12, 9, 4, 0)","(5, 11, 19, 17, 10, 4, 3, 14, 4, 16, 3, 16, 10, 17)","(115, 108, 122, 127, 90, 197, 171, 137, 65, 121, 41, 106, 24, 67)"
